ID,Handle,Title,DescriptionHTML
gid://shopify/Collection/657054925124,стимулатор-на-корени,Стимулатор на корени,"<p>Стимулатор на корени - Roots-Power-Concentrate е силно концентриран органичен стимулатор за корени. Този стимулатор осигурява бързо и енергично развитие на корените и бързо възстановяване след пресаждане на всяко растение. Освен това, стимулаторът подобрява усвояването на хранителни вещества и структурата на почвата. Той е идеално подходящ за фазата на растеж и първите седмици на фазата на цъфтеж. Това гарантира, че растението вече има достатъчно корени в началото на фазата на цъфтеж, така че може да вложи цялата си енергия в цъфтежа. Поради това, спрете да прилагате Стимулатор на корени - Roots-Power-Concentrate след третата седмица на цъфтеж. Стимулатор на корени - Roots-Power-Concentrate стимулира растежа на корените и увеличава устойчивостта на растението. Действа бързо и ефективно, и се усвоява почти веднага от растението.</p>
<p>Стимулатор на корени - Roots-Power-Concentrate насърчава развитието на здрави растения. Продуктът е идеален за резници и за растения, които се преместват. Веднага щом първите корени на растението станат видими, може да се приложи Стимулатор на корени - Roots-Power-Concentrate. Продуктът води до по-добро и по-бързо развитие на корените. Стимулатор на корени - Roots-Power-Concentrate може също да се използва за растения, нападнати от коренояди, за бърза регенерация на корените.</p>
<p>Ефектът от този мощен органичен концентрат е поразителен. Тази възстановяваща течност осигурява по-бързо и по-добро развитие на корените, увеличен прием на кислород и ускорен транспорт на йони от самото начало.</p>"
gid://shopify/Collection/657054957892,течен-тор-за-фазата-на-цъфтеж,Течен тор за фазата на цъфтеж,"<p>Висококонцентрирано пълноценно хранене на основата на Течен Тор за Фазата на Цъфтеж - Iron Power за фазата на цъфтеж на растението. Течен Тор за Фазата на Цъфтеж - Iron Power съдържа всички важни елементи за оптимално развитие на пъпки, цветове, плодове и растения. Незабавното енергийно снабдяване се постига чрез допълване на аденозиндифосфат (ADP) с аденозинтрифосфат (ATP). Стимулира фазата на цъфтеж с фосфор (P) и калий (K). Благодарение на уникалната хелатирана форма на Fe, тази форма на желязо не изисква енергия от растението. Тази енергия напълно благоприятства цъфтежа. Освен това, Течен Тор за Фазата на Цъфтеж - Iron Power поддържа листата здрави и зелени.</p>
<p>Течен Тор за Фазата на Цъфтеж - Iron Power е концентриран листен и коренов тор, прилаган в края на фазата на растеж и през първите 3 седмици на фазата на цъфтеж на растението. Течен Тор за Фазата на Цъфтеж - Iron Power съдържа естествени хормони за цъфтеж и растеж и увеличава съдържанието на цитокинини и хлорофил в листата. Това също така увеличава нивото на захар и стимулира производството на хлорофил. Този тор увеличава устойчивостта на растението. Растението образува повече издънки и цветове, водейки до енергично растение с обилен цъфтеж и висока продуктивност.</p>
<p>Течен Тор за Фазата на Цъфтеж - Iron Power се използва с голям успех в хидропоника и субстратно отглеждане, на закрито и открито, в земеделието, на голф и спортни терени, в декоративни и зеленчукови градини, както и за стайни растения. Течен Тор за Фазата на Цъфтеж - Iron Power увеличава добивите и осигурява по-високо качество, по-добър вкус, по-интензивни цветове и по-силни плодове във всички култури.</p>"
gid://shopify/Collection/657054990660,концентрат-за-жизненост-на-чемшира,Концентрат за жизненост на чемшира,"<p>Концентрат за жизненост на чемшир (Buxus Vital Concentrate) помага на вашия чемшир да стане по-устойчив и жизнен по напълно естествен начин. Това води до по-здрав и по-силен чемшир, който расте балансирано и хармонично. Освен това, здравият и жизнен чемшир е по-добре подготвен да се защитава от насекомни нападения като чемширов молец и болести като гъбички по чемшира. Buxus Vital Concentrate е изключително ефективен, стимулиращ и подхранващ продукт за всеки чемшир.</p>
<p>Той се състои от смес от специфични, естествени билкови екстракти и е безопасен за хората, животните и околната среда. Съставките на Buxus Vital 1000 ml – Концентрат се абсорбират бавно от растението и корените и след това се разпределят чрез сокопотока. Това придава устойчивост и жизненост на целия чемшир.</p>
<p>Buxus Vital Concentrate може да се използва както в открита почва, така и в саксии чрез поливане на растението и почвата. Разтворът се абсорбира от почвата и корените на растението. Препоръчва се третиране по време на вегетационния период и повтаряне на всеки 3 седмици. Полейте разтвора на Buxus Vital Concentrate върху цялото растение, докато не започне да капе. Ако има признаци на нападение или прекомерни дъждове, увеличете интервала на третиране.</p>"
gid://shopify/Collection/657055023428,концентрат-против-охлюви,Концентрат против охлюви,"<p>Концентратът против охлюви е подходящ за прекомерни неприятности, причинени от охлюви, гъсеници, диви животни и кълване на птици. Идеален за селско стопанство, декоративни и зеленчукови градини, саксии, както и за тревни площи, спортни полета и голф игрища. Концентратът против охлюви се състои от високо концентрирана композиция от специфични билкови екстракти.</p>
<p>Разтворът е от естествен и растителен произход. Продуктът е нетоксичен, не е устойчив и не оставя остатъци в околната среда. Концентратът против охлюви предлага индиректен отблъскващ ефект върху охлюви, гъсеници, диви животни и птици. Продуктът подпомага естествената способност на растението за възстановяване и действа в подхранващ и укрепващ растенията начин.</p>
<p>Концентратът против охлюви е специално разработен, за да предотврати щети от охлюви, гъсеници, диви животни и птици, но не ги убива. Този продукт е 100% натурален и не съдържа вредни вещества. Той е също така безопасен за деца, домашни любимци и полезни градински обитатели! Концентратът против охлюви е направен от натурални билкови екстракти. Тези екстракти се абсорбират от почвата и растението. Билковите екстракти правят растението и неговата среда по-устойчиви на хранене. Вредителите вече няма да се хранят с третираните растения поради неприятната среда. Вредителите ще се оттеглят в своите скривалища и няма да могат да се развиват по-нататък. По този начин неприятностите естествено ще намалеят.</p>
<p>Концентратът против охлюви е подходящ за органични градини. Безопасен за хора, животни и околната среда. Също така безопасен за естествени хищници, домашни любимци и полезни насекоми!</p>"
gid://shopify/Collection/657055121732,концентрат-за-фитофтора,Концентрат за фитофтора,"<p>Концентратът за Фитофтора е направен от специфично активни билкови концентрати и е безопасен за хората, животните и околната среда. Продуктът подпомага естествената способност за възстановяване. Освен това, той подхранва, храни и укрепва растенията срещу външни влияния, в почвата и в корените. Има индиректен ефект срещу фитофтора при картофи и домати. Разтворът се абсорбира от листата на растението и укрепва неговата защитна система. Развитието на фитофтора се ограничава и предотвратява.</p>"
gid://shopify/Collection/657055154500,концентрат-срещу-нематоди,Концентрат срещу нематоди,"<p>Естествено защитава растенията от различни вредни нематоди в почвата, като кореновъзлови нематоди (които причиняват умора при розите), различни вредни коренови нематоди, цистови нематоди по картофите и цистови нематоди по цвеклото.</p>
<p>Продуктът е концентрирана композиция от специфично действащи билкови концентрати и е нетоксичен за хората, животните и околната среда. Продуктът не е устойчив; той се разпада в почвата и не оставя никакви остатъци.</p>
<p>Концентрата срещу нематоди осигурява превантивно действие срещу вредителите в почвата. Субстанцията се абсорбира от корените на растенията, което им позволява да развият собствена защитна система. Паразитните нематоди вече няма да се хранят с корените. В резултат на това популацията намалява и с течение на времето неприятностите напълно изчезват.</p>"
gid://shopify/Collection/657055220036,концентрат-срещу-почвени-гъби,Концентрат срещу почвени гъби,"<p>Концентратът срещу почвени гъби съдържа високо концентрирана смес от специфично действащи билкови концентрати и осигурява превантивно действие срещу почвени гъби като Verticillium (болест на увяхване), Pythium (болест на разсадите) и Fusarium (гниене на корените и стъблата). Продуктът подпомага естествената способност за възстановяване, осигурява грижа, подхранва и укрепва растенията срещу външни влияния, в почвата и в корените. Концентратът срещу почвени гъби е от естествен и растителен произход и е нетоксичен за хората, животните и околната среда.</p>
<p>Одобрен за органично и екологично градинарство. Концентратът срещу почвени гъби се абсорбира от листата на растението и почвата. Благодарение на наличието на съставки, стимулиращи корените и грижата за растенията, корените, листата и почвата ще развият повишена устойчивост и собствена защитна система. Съставките в продукта, освен че подобряват почвата и укрепват растенията, имат индиректен ефект върху вредните почвени гъби.</p>"
gid://shopify/Collection/657055252804,концентрат-срещу-насекоми-по-тревата,Концентрат срещу насекоми по тревата,"<p>Концентрат срещу насекоми по тревата има индиректен отблъскващ ефект върху присъствието на ларви на майски бръмбар, юнски бръмбар, златка, ларви на муха телища и други вредители в тревата. Концентратът се абсорбира както от корена, така и от острието на тревата. Той увеличава устойчивостта на тревата, като й помага да развие собствен механизъм за защита. Почвата също се възползва положително. Корените на растението се стимулират, като се насърчава здравословният растеж на тревата. Ларвите на вредителите ще избягват растенията, тъй като вече не намират корените и листата за привлекателни. При превантивна употреба, ларвите на муха телища, ларвите на майски и юнски бръмбар и други вредители няма да достигнат стадия на какавида.</p>
<p>Тревата става по-здрава, корените ще растат отново и ще станат по-малко привлекателни за вредителите. Концентрат срещу насекоми по тревата е специално разработен за ларви на майски и юнски бръмбар, муха телища и други вредители в тревни площи, пасища и спортни полета. Продуктът съдържа специфично активни билкови екстракти и има индиректна превантивна роля в отблъскването на почвени насекоми. Той подпомага естествената способност за възстановяване, осигурява грижа, подхранва и укрепва растенията срещу външни фактори, в почвата и в корените. Концентрат срещу насекоми по тревата е от естествен и растителен произход, нетоксичен за хората, животните и околната среда и е подходящ за органично градинарство.</p>"
gid://shopify/Collection/657055318340,концентрат-срещу-почвени-насекоми,Концентрат срещу почвени насекоми,"<p>Концентрат срещу почвени насекоми на Organifer се състои от специфично действащи билкови екстракти и осигурява превантивно действие срещу почвени насекоми. Този продукт подпомага естествената възстановителна способност и предоставя подхранващи и укрепващи ефекти върху растенията срещу външни влияния, в почвата и в корените. Концентратът срещу почвени насекоми на Organifer е от естествен и растителен произход и е безопасен за хората, животните и околната среда. Особено подходящ е за органичната градина. Това естествено решение предлага превантивна функция срещу наличието на телени червеи (щракачи), почвени гъсеници (молци), лозови бръмбари (бръмбари с дълъг нос), ларви на бръмбари и короядци, зеленчукови мухи, коренови червеи, симфилани и други вредни насекоми в почвата.</p>
<p>Концентратът срещу почвени насекоми на Organifer се абсорбира от корените и листата на растението, храста или дървото и променя мириса и вкуса на културата. Тази промяна е възприемаема само за насекомите. С увеличаването на устойчивостта си, растението ще развие собствена защитна система. Вредните почвени насекоми ще избегнат и ще спрат да консумират растението. В резултат на това тяхното размножаване ще спре и популацията им значително ще намалее. По този начин, неприятностите и щетите ще се намалят по естествен начин.</p>"
gid://shopify/Collection/657055678788,концентрат-срещу-листни-насекоми,Концентрат срещу листни насекоми,"<p>Концентрат срещу листни насекоми действа индиректно и превантивно срещу естествени нападатели като листни въшки, щитовидни въшки, коренови въшки, брашнени червеи, белокрилки, гъсеници (включително гъсеници на чемширов молец), лозови бръмбари, лилейни бръмбари, галови мухи, паяжинообразуващи акари, черни мухи, молци по лука, черни бобови въшки, ягодови цветови бръмбари и цикади.</p>
<p>Препаратът се абсорбира от листата на растенията, храстите или дърветата. С увеличаването на устойчивостта, растението ще развие собствена защитна система чрез този прием. Смучещите и гризещите листни насекоми ще изчезнат, защото няма да харесват храната. Други насекоми няма да бъдат засегнати. По този начин проблемите и щетите ще изчезнат по естествен начин.</p>
<p>Концентратът срещу листни насекоми се състои от високо концентрирана композиция на специфично активни билкови екстракти. Продуктът е от естествен растителен произход и е нетоксичен за хората, животните и околната среда. Концентратът срещу листни насекоми може да се прилага чрез пръскане в декоративната градина, зеленчуковата градина, на терасата или балкона. Ядливите растения могат да се консумират безопасно.</p>"
gid://shopify/Collection/657055711556,концентрат-срещу-болести-по-листата,Концентрат срещу болести по листата,"<p>Концентратът срещу листни болести Bladziekten съдържа състав от специфично действащи (нетоксични) билкови екстракти, които правят растенията устойчиви на листни гъби и петна по листата. Това включва брашнеста мана, мана, ръжда, листни петна, черно петно, както и гъби по тревата и листата. Подходящ е за култури в декоративни градини, зеленчукови градини и паркове, където поради по-малко жизнена почва и по-слаба растителна устойчивост могат да се появят листни болести.</p>
<p>Продуктът подпомага естествената способност за възстановяване, осигурявайки грижа, подхранване и укрепване на растенията от външни влияния, в почвата и в корените. Концентратът срещу листни болести Bladziekten се абсорбира от листата и корените на културите. Благодарение на съставките, стимулиращи корените и грижата за растенията, растенията ще развият повишена устойчивост и жизненост. Концентратът срещу листни болести Bladziekten е най-ефективен, когато се прилага превантивно, особено ако в миналото е имало значителни неприятности и щети.</p>"
gid://shopify/Collection/657055744324,базалтова-глина-подобрител-на-почват,Базалтова глина Подобрител на почвата,"<p>Подобрител на почвата с базалтов глинен минерал е изключително подходящ за подобряване на глинести почви. Подобрителят на почвата с базалтов глинен минерал се характеризира с изключително високи електромагнитни стойности. Той реагира с глинено-хумусния комплекс, предизвиквайки разпадане на глината. Това прекъсва връзките между глинените частици, резултирайки в по-лесно обработваема и рохкава почва. Освен това, базалтовото брашно има положителната характеристика да фиксира азота, предотвратявайки бързото му измиване. За кратко време, почвата става по-лесна за работа и придобива по-добра структура. Той също така съдържа високи концентрации на силиций, вар, магнезий и микроелементи, които обогатяват почвата. 100% натурален продукт, направен от фино смлян базалт, произхождащ от вулканичната скала на Ейфел.</p>"
gid://shopify/Collection/657055777092,семена-за-декоративна-тревна-площ,Семена за декоративна тревна площ,"<p>Семена за декоративна тревна площ – Elegant са разработени за тези, които изискват висока естетическа стойност от своята тревна площ. Фините власатки, използвани в състава, осигуряват гъста и фино листна тревна покривка. Тази професионална смес от тревни семена процъфтява в сухи условия и остава здрава при късо косене. Тревната площ показва наситено зелен оттенък с изискан външен вид. Фините власатки гарантират гъста и фино листна тревна покривка.</p>
<p>Особено подходяща за декоративни тревни площи и декоративни градини. Тази смес често се нарича декоративна или сенчеста тревна площ в практиката. Съставена предимно от бавно растящи треви и сортове, които запазват дълбокия си зелен цвят през цялата година, тази тревна площ изисква ниска поддръжка. Семената за декоративна тревна площ – Elegant се адаптират добре в сенчести райони, формирайки плътна тревна покривка и могат да бъдат косени късо.</p>"
gid://shopify/Collection/657055809860,лава-песъчинки,Лава песъчинки,"<p>Organifer primeval rock lava grit са най-висококачествените лава песъчинки на пазара. Тази почвена добавка притежава най-високата концентрация на минерали и най-добрите обработващи способности. Те са универсални и отличени за разпръскване или смесване. Широко използвани в градините като почвен подобрител, тези високо минерални лава песъчинки също проявяват косвени ефекти срещу полски хвощ и други плевели. Имат много висок поров обем и подобрява условията на почвата в уплътнени почви. Подобряват структурата на почвата, задържането на вода и въздух, проникването на корените и наличността на минерали в почвата. Lavagruis е широко и успешно приложим в градинарството, земеделието, спортните полета, горското стопанство и разсадниците.</p>"
gid://shopify/Collection/657055973700,семена-за-възстановяване-на-тревни-пл,Семена за възстановяване на тревни площи,"<p>Семена за възстановяване на тревни площи съдържат идеалната формула за възстановяване и презасаждане на всички видове тревни площи. Супер бързото им покълване и установяване в съществуваща трева, подкрепено от тяхната огромна конкурентна сила, гарантира бързо възстановяване. Те бързо запълват голи и оголени участъци. Резултатът е пълно преобразяване на тревната площ на управляеми разходи, което прави всяка тревна площ да изглежда като нова.</p>
<p>Семената за възстановяване на тревни площи комбинират висока толерантност на натоварване и бързо установяване със супериорна способност за възстановяване. Тази смес от тревни семена покълва, установява се и се възстановява бързо. Семена за възстановяване на тревни площи - осигурява плътна тревна покривка, където мъхът и плевелите нямат шанс. Това е тревна смес от професионален клас, много подходяща за презасаждане на тревни площи след скарификация. Бързото й покълване означава, че бързо покрива голите участъци. Много градинари и мениджъри на спортни игрища постоянно избират формулата на Семена за възстановяване на тревни площи  заради изключително бързото й покълване и установяване, високата способност за възстановяване и привлекателния й външен вид. Значителна част от финия английска райграс улеснява гладкото полагане, а комбинацията й с ливадна власатка осигурява изключително здрава тревна покривка.</p>"
gid://shopify/Collection/657056039236,пелети-от-пилешки-тор,Пелети от пилешки тор,"<p>Organifer Пелети от Пилешки Тор предлагат перфектното решение за всеки градинар, който търси здрава и плодородна почва. Тези пелети са направени от 100% чист пилешки тор, получен от холандски ферми. Те са устойчиви и икономически изгодни, което ги прави привлекателен избор за всеки градинар.</p>
<p>Нашите пелети от пилешки тор са изсушени и хигиенизирани чрез ефективно компостиране, което запазва хранителните вещества. Това гарантира, че нашите пелети са напълно свободни от вируси, бактерии, нежелани гъби, плевели и патогенни микроорганизми, и осигурява постоянна качество и най-високи стойности на торене без никаква загуба на качество.</p>
<p>Organifer Пелети от Пилешки Тор не само са богати на хранителни вещества, но и на органична материя. Високото съдържание на органична материя осигурява въздушна почва, която позволява на културите да коренят по-дълбоко и да бъдат по-устойчиви на болести и вредители. Те подобряват структурата на почвата и плодородието, допринасяйки за здравето на почвата. Тези пелети от пилешки тор имат голяма способност за поглъщане на вода, до 4 пъти собственото си тегло в влага. Това поддържа почвата влажна и добре задържа вода, намалявайки нуждата от поливане и правейки почвата по-малко уязвима по време на сухи периоди.</p>
<p>Organifer Пелети от Пилешки Тор са подходящи за всички видове почви и са от съществено значение за здрава и функционираща почва. Те са перфектни за зеленчукови и декоративни градини, тревни площи, дървета и растения. Пелетите са лесни за разпръскване върху земята и градината, и не създават прах. Изберете Organifer Пелети от Пилешки Тор, ако търсите устойчиво и икономически изгодно решение за 100% органично торене, което ще доведе до здрава и плодородна почва и култури.</p>"
gid://shopify/Collection/657056072004,семена-за-пасищна-ливада,Семена за пасищна ливада,"<p>Семена за пасищна ливада – Специално за коне и дребен добитък е висококачествена пасищна смес, подходяща както за косене, така и за паша. Миксът включва избрани сертифицирани тревни семена; съдържа многогодишен райграс, тимотейка, ливадна власатка и гладки стебла ливадна трева. Благодарение на този състав, тази смес е подходяща за засяване на всички видове почви и при екстензивни условия.</p>
<p>Тази тревна смес остава продуктивна и вкусна на всякакъв тип почва и е отлична за паша. Дори при неидеални условия за растеж, семената за ливадна трева – Специално за коне и дребен добитък се справят добре. Пасищната смес има висок добив и дълъг живот. Семената за ливадна трева – Специално за коне и дребен добитък са висококачествена пасищна смес за коне и са съставени от различни треви с ниска точка на растеж и добра структура. За изключително устойчиво пасище, което е устойчиво на утъпкване. Произвежда много вкусна трева, смес от здравословни треви с ниско съдържание на захар. Съставът на тази смес за пасищна трева е също подходящ за овце, кози и домашни животни.</p>"
gid://shopify/Collection/657056170308,изсушен-кравешки-тор,Изсушен кравешки тор,"<p>Organifer Premium Изсушен Кравешки Тор се произвежда от 100% чист и свеж кравешки тор. Хигиенизираният кравешки тор, със съдържание на около 55% сухо вещество, е богат на основни хранителни вещества за перфектен резултат. Високият дял на органичната материя, в правилната комбинация с минерали, хуминови киселини и микроелементи, прави кравешкия тор перфектния универсален тор и подобрител на почвата.</p>
<p>Този продукт с холандско качество е изсушен и хигиенизиран чрез компостиране на холандски ферми, избягвайки ненужния транспорт и осигурявайки производство от свеж тор без загуби. Уникалният метод на компостиране гарантира постоянна качество с най-високи стойности на торене и перфектен краен продукт, гарантирано напълно свободен от вируси, бактерии, нежелани гъби, плевели и патогенни микроорганизми. Изключително подходящ е за тревни площи, декоративни градини, бордюри, луковични и грудкови растения, зеленчукови градини, рози, саксийни растения, овощни дървета и пасища. Този изсушен тор се състои от 100% чист и свеж кравешки тор, изсушен чрез компостиране. Подобрява структурата на почвата и способността й да задържа вода благодарение на високото съдържание на органична материя, насърчава плодородната почвена среда и осигурява естествено обогатяване на почвата за поддържане на дългосрочен баланс.</p>"
gid://shopify/Collection/657056268612,варовикови-водорасли-lithothamnium-calcareum,Варовикови водорасли - Lithothamnium calcareum,"<p>Organifer Algae Lime се извлича от 100% чист Lithothamnium calcareum (червени водорасли), устойчив естествен продукт, произхождащ от Атлантическия океан. Отличавайки го от другите марки, Organifer Algae Lime остава неразреден, което гарантира неговата чистота. Въпреки че може да не е най-бюджетният вариант с водорасли, той може да се похвали с най-високо качество и е напълно чист. В резултат на това той демонстрира забележителна ефективност. Organifer Algae Lime предлага уникален и оптимален хранителен профил, водещ до здрави растения и плодородна почва.</p>"
