ID,Handle,Title,DescriptionHTML
gid://shopify/Collection/657054925124,juuristimulaattori,Juuristimulaattori,"<p>Juuristimulaattori - Roots-Power-Concentrate on erittäin tiivistetty orgaaninen juuristimulaattori. Tämä stimulaattori varmistaa nopean ja vahvan juurten kehityksen sekä nopean toipumisen siirron jälkeen kaikissa kasveissa. Lisäksi stimulaattori parantaa ravinteiden imeytymistä ja maaperän rakennetta. Se soveltuu ihanteellisesti kasvuvaiheeseen ja kukintavaiheen ensimmäisille viikoille. Se varmistaa, että kasvi kehittää riittävästi juuria jo kukintavaiheen alussa, jotta se voi keskittyä kukintaan. Lopeta Root Stimulator - Roots-Power-Concentrate -tuotteen käyttö kolmannen kukintaviikon jälkeen. Root Stimulator - Roots-Power-Concentrate stimuloi juurten kasvua ja lisää kasvin vastustuskykyä. Se vaikuttaa nopeasti ja tehokkaasti, ja kasvi imee sen lähes välittömästi.</p>
<p>Root Stimulator - Roots-Power-Concentrate edistää vahvojen kasvien kehitystä. Tuote on ihanteellinen pistokkaille ja kasveille, joita siirretään. Heti kun kasvin ensimmäiset juuret ovat näkyvissä, voidaan käyttää Root Stimulator - Roots-Power-Concentrate -tuotetta. Tuote johtaa parempaan ja nopeampaan juurten kehitykseen. Root Stimulator - Roots-Power-Concentrate voidaan myös käyttää kasveihin, joihin on iskenyt juuria syöviä hyönteisiä, jotta juuret voivat nopeasti uudistua.</p>
<p>Tämän voimakkaan orgaanisen tiivisteen vaikutus on hämmästyttävä. Tämä elvyttävä neste varmistaa nopeamman ja paremman juurten kehityksen, lisääntyneen hapen oton ja nopeutetun ionikuljetuksen alusta lähtien.</p>"
gid://shopify/Collection/657054957892,nestemainen-lannoite-kukintavaiheeseen,Nestemäinen lannoite kukintavaiheeseen,"<p>Erittäin tiivistetty täydellinen ravinne, joka perustuu Nestemäiseen lannoitteeseen kukintavaiheeseen - Iron Power, suunniteltu kasvien kukintavaiheeseen. Nestemäinen lannoite kukintavaiheeseen - Iron Power sisältää kaikki tärkeät elementit silmujen, kukkien, hedelmien ja kasvien optimaaliseen kehitykseen. Välitön energiansaanti tapahtuu täydentämällä Adenosiinidifosfaattia (ADP) Adenosiinitrifosfaatilla (ATP). Se stimuloi kukintavaihetta fosforin (P) ja kaliumin (K) avulla. Kiitos Fe<br>ainutlaatuisen kelaattimuodon, tämä raudan muoto ei vaadi kasvilta energiaa. Näin ollen tämä energia hyödyttää täysin kukintaa. Lisäksi Nestemäinen lannoite kukintavaiheeseen - Iron Power pitää lehdet terveinä ja vihreinä.</p>
<p>Nestemäinen lannoite kukintavaiheeseen - Iron Power on tiivistetty lehti- ja juurilannoite, jota annetaan kasvuvaiheen lopussa ja kasvin kukintavaiheen ensimmäisten kolmen viikon aikana. Nestemäinen lannoite kukintavaiheeseen - Iron Power sisältää luonnollisia hormoneja kukintaan ja kasvuun, ja se lisää lehtien sytokiniinin ja klorofyllin pitoisuutta. Tämä myös nostaa sokeritasoa ja stimuloi klorofyllin tuotantoa. Tämä lannoite lisää kasvin vastustuskykyä. Kasvi kehittää enemmän versoja ja kukkia, mikä johtaa elinvoimaiseen kasviin, jossa on runsas kukinta ja korkea sato.</p>
<p>Nestemäinen lannoite kukintavaiheeseen - Iron Power on käytössä menestyksekkäästi hydroponiikassa ja substraattiviljelyssä, sisä- ja ulkoviljelyssä, maataloudessa, golf- ja urheilukentillä, koriste- ja vihannespuutarhoissa sekä huonekasveille. Nestemäinen lannoite kukintavaiheeseen - Iron Power lisää satoja ja varmistaa korkeamman laadun, paremman maun, voimakkaammat värit ja vahvemmat hedelmät kaikissa viljelykasveissa.</p>"
gid://shopify/Collection/657054990660,buxus-vital-tiiviste,Buxus Vital -tiiviste,"<p>Buxus Vital -tiiviste auttaa puksipuuta vahvistumaan ja elinvoimaistumaan 100 % luonnollisella tavalla. Tämän seurauksena puksipuu kasvaa vahvemmaksi ja terveemmäksi, tasapainoisella ja harmonisella tavalla. Lisäksi vahva ja elinvoimainen puksipuu pystyy paremmin torjumaan hyönteishyökkäyksiä, kuten puksimatoa, ja sairauksia, kuten puksipuun sientä. Buxus Vital -tiiviste on poikkeuksellisen tehokas, stimuloiva ja ravitseva tuote kaikille puksipuille.</p>
<p>Se koostuu erityisten luonnollisten yrttiuutteiden seoksesta ja on turvallinen ihmisille, eläimille ja ympäristölle. Buxus Vital 1000 ml -tiivisteen ainesosat imeytyvät hitaasti kasviin ja juuriin ja kulkeutuvat kasvin nestevirtauksen mukana, mikä antaa koko puksipuulle vastustuskykyä ja elinvoimaa.</p>
<p>Buxus Vital -tiivistettä voidaan käyttää sekä maassa kasvaville että ruukkukasveille kastelun yhteydessä. Liuos imeytyy maahan ja kasvin juuriin. On suositeltavaa hoitaa kasvia kasvukauden aikana ja toistaa käsittely kolmen viikon välein. Kaada Buxus Vital -tiivistettä koko kasvin päälle, kunnes se valuu märäksi. Jos kasviin ilmestyy merkkejä tuholaistartunnasta tai on satanut liikaa, lyhennä hoitoväliä.</p>"
gid://shopify/Collection/657055023428,etanoiden-torjunta-tiiviste,Etanoiden torjunta -tiiviste,"<p>Etanoiden torjunta -tiiviste soveltuu liiallisiin häiriöihin, joita aiheuttavat etanat, toukat, villieläinten syönti ja lintujen nokkiminen. Ihanteellinen maatalouteen, koriste- ja vihannespuutarhoihin, ruukkuihin sekä nurmikoille, ruohopintojen, urheilukenttien ja golfkenttien käsittelyyn. Etanoiden torjunta -tiiviste koostuu erittäin tiivistetystä seoksesta erityisiä yrttiuutteita.</p>
<p>Liuos on luonnollista ja kasviperäistä alkuperää. Tuote on myrkytön, ei jää ympäristöön pysyvästi eikä jätä jäämiä. Etanoiden torjunta -tiiviste tarjoaa epäsuoran karkottavan vaikutuksen etanoihin, toukkiin, villieläimiin ja lintuihin. Tuote tukee kasvin luonnollista toipumiskykyä ja toimii hoitavana, ravitsevana ja kasveja vahvistavana.</p>
<p>Etanoiden torjunta -tiiviste on kehitetty erityisesti estämään vahinkoja, joita aiheuttavat etanat, toukat, villieläimet ja linnut, mutta se ei tapa niitä. Tämä tuote on 100 % luonnollinen eikä sisällä haitallisia aineita. Se on myös turvallinen lapsille, lemmikeille ja hyödyllisille puutarhan asukkaille! Etanoiden torjunta -tiiviste on valmistettu luonnollisista yrttiuutteista. Nämä uutteet imeytyvät maahan ja kasviin. Yrttiuutteet tekevät kasvin ja sen ympäristön vähemmän houkuttelevaksi syötäväksi. Tuholaiset eivät enää syö käsiteltyjä kasveja epämiellyttävän ympäristön vuoksi. Tuholaiset vetäytyvät piilopaikkoihinsa eivätkä pääse kehittymään edelleen. Näin häiriö vähenee luonnollisesti.</p>
<p>Etanoiden torjunta -tiiviste soveltuu luomupuutarhoihin. Turvallinen ihmisille, eläimille ja ympäristölle. Turvallinen myös luonnollisille petoeläimille, lemmikeille ja hyödyllisille hyönteisille!</p>"
gid://shopify/Collection/657055121732,phytophthora-tiiviste,Phytophthora-tiiviste,"<p>Phytophthora-tiiviste on valmistettu erityisesti aktiivisista yrttitiivisteistä ja on turvallinen ihmisille, eläimille sekä ympäristölle. Tuote tukee kasvien luonnollista toipumiskykyä. Lisäksi se ravitsee, ruokkii ja vahvistaa kasveja ulkoisia vaikutuksia, maaperää ja juuria vastaan. Sillä on epäsuora vaikutus perunoiden ja tomaattien Phytophthoraa vastaan. Liuos imeytyy kasvin lehtien kautta ja vahvistaa sen puolustusjärjestelmää. Phytophthoran kehittymistä hillitään ja estetään.</p>"
gid://shopify/Collection/657055154500,%d0%baonsentraatti-sukkulamatoja-vastaan,Кonsentraatti sukkulamatoja vastaan,"<p>Nematoditiiviste suojaa kasveja luonnollisesti useilta haitallisilta maaperässä esiintyviltä sukkulamadoilta, kuten juurisolmukkamadot (jotka aiheuttavat ruusun väsymystä), erilaiset haitalliset juurimadot, perunanystymadot ja sokerijuurikassukkulamadot.</p>
<p>Tuote on tiivistetty seos erityisesti vaikuttavista yrttiuutteista, ja se on myrkytön ihmisille, eläimille ja ympäristölle. Tuote ei ole pysyvä; se hajoaa maaperässä eikä jätä jäämiä.</p>
<p>Nematoditiiviste – Maaperän sukkulamatojen tiiviste tarjoaa ennaltaehkäisevän vaikutuksen maaperän tuholaisia vastaan. Aine imeytyy kasvin juuriin, jolloin ne voivat kehittää oman puolustusjärjestelmänsä. Parasiittiset sukkulamadot eivät enää ruoki juuria. Tämän seurauksena sukkulamatojen populaatio vähenee ja ajan myötä haitat katoavat kokonaan.</p>"
gid://shopify/Collection/657055220036,concentrate-maaperan-sienia-vastaan,Concentrate maaperän sieniä vastaan,"<p>Maaperän sieni - Sienitiiviste koostuu erittäin tiivistetystä seoksesta erityisesti vaikuttavia yrttiuutteita ja tarjoaa ennaltaehkäisevän suojan maaperän sieniä vastaan, kuten verticillium (lakastumistauti), pythium (taimipoltetta aiheuttava sieni) ja fusarium (jalan ja juurten mätä). Tuote tukee kasvien luonnollista toipumiskykyä, tarjoaa hoitoa, ravintoa ja vahvistaa kasveja ulkoisia vaikutuksia vastaan, niin maaperässä kuin juurissakin. Maaperän sieni - Sienitiiviste on luonnollista ja kasviperäistä alkuperää ja myrkytön ihmisille, eläimille ja ympäristölle.</p>
<p>Hyväksytty luomu- ja ekologiseen puutarhanhoitoon. Maaperän sieni - Sienitiiviste imeytyy kasvien lehtien ja maaperän kautta. Juuria stimuloivien ja kasveja hoitavien ainesosien ansiosta juuret, lehdet ja maaperä kehittävät suurempaa vastustuskykyä ja oman puolustusjärjestelmänsä. Tuotteen ainesosat parantavat maaperää ja vahvistavat kasveja, minkä lisäksi niillä on epäsuora vaikutus haitallisiin maaperän sieniin.</p>"
gid://shopify/Collection/657055252804,heinahyonteisten-tiiviste,Heinähyönteisten tiiviste,"<p>Heinähyönteisten tiiviste vaikuttaa epäsuorasti toukkien (kuten maakiitäjäisten, kastanjakiitäjäisten, ruusukuoriaisten, sallandinkuoriaisten jne. toukkien), nahkajalkojen (heinikoin toukkien) ja sieni- ja harsosääskien toukkien esiintymiseen nurmikossa. Heinähyönteisten tiiviste imeytyy sekä nurmikon juureen että lehteen. Se lisää nurmikon vastustuskykyä, jolloin kasvi kehittää itse oman puolustusmekanisminsa. Myös maaperä hyötyy positiivisesti. Kasvin juuria stimuloidaan, mikä edistää terveellistä nurmikon kasvua. Heinäkuoriaisen toukat, nahkajalat ja muut haitalliset toukat välttävät kasveja. Tuholaiset eivät enää pidä juuria ja lehtiä houkuttelevina. Ennaltaehkäisevällä käytöllä nahkajalkojen, heinäkuoriaisten ja harsosääskien toukat eivät saavuta kotelovaihetta.</p>
<p>Nurmikosta tulee terveempi, juuret alkavat kasvaa uudelleen ja muuttuvat vähemmän houkutteleviksi tuholaisille. Heinähyönteisten tiiviste on suunniteltu erityisesti heinäkuoriaisen toukille, nahkajaloille ja harsosääskien toukille nurmikoilla, niityillä ja urheilukentillä. Tuote koostuu erityisesti aktiivisista yrttiuutteista ja sillä on epäsuora ennaltaehkäisevä vaikutus maaperän hyönteisiä vastaan. Se tukee kasvien luonnollista toipumiskykyä, tarjoaa hoitoa, ravitsee ja vahvistaa kasveja ulkoisia tekijöitä, maaperää ja juuria vastaan. Heinähyönteisten tiiviste on luonnollista ja kasviperäistä alkuperää, myrkytön ihmisille, eläimille ja ympäristölle, ja sopii luomupuutarhanhoitoon.</p>"
gid://shopify/Collection/657055318340,maaperan-hyonteisten-tiiviste,Maaperän hyönteisten tiiviste,"<p>Organiferin Maaperän hyönteisten tiiviste koostuu erityisesti toimivista yrttiuutteista ja tarjoaa ennaltaehkäisevän suojan maaperän hyönteisiä vastaan. Tämä tuote tukee kasvin luonnollista toipumiskykyä ja tarjoaa hoitavia, ravitsevia sekä kasveja vahvistavia vaikutuksia ulkoisia vaikutuksia vastaan, maaperässä ja juurissa. Organiferin Maaperän hyönteisten tiiviste on luonnollista ja kasviperäistä alkuperää ja on turvallinen ihmisille, eläimille ja ympäristölle. Se sopii erityisen hyvin luomupuutarhaan. Tämä luonnollinen ratkaisu tarjoaa ennaltaehkäisevän toiminnon maassa olevia tuholaisia vastaan, kuten langanmatoja (napsiaisia), maaperässä eläviä toukkia (yökkösiä), viinikärsäkkäitä (kärsäkkäitä), jalokovakuoriaisten ja kaarnakuoriaisten toukkia, vihanneskärpäsiä, juurten poraajia, siiroja ja muita haitallisia hyönteisiä vastaan.</p>
<p>Organiferin Maaperän hyönteisten tiiviste imeytyy kasvien, pensaiden tai puiden juuriin ja lehtiin ja muuttaa viljelmän tuoksua ja makua. Tämä muutos on havaittavissa vain hyönteisille. Kasvin vastustuskyvyn kasvaessa se kehittää oman puolustusjärjestelmänsä. Haitalliset maaperän hyönteiset alkavat välttää kasvia eivätkä enää syö sitä. Tämän seurauksena myös niiden lisääntyminen lakkaa ja populaatio pienenee merkittävästi. Näin haitat ja vahingot vähenevät luonnollisesti.</p>"
gid://shopify/Collection/657055678788,lehti-hyonteisten-tiiviste,Lehti Hyönteisten tiiviste,"<p>Lehtihyönteisten tiiviste vaikuttaa epäsuorasti ja ennaltaehkäisevästi luonnollisia hyökkääjiä, kuten kirvoja, kilpikirvoja, juurikilpikirvoja, villakirvoja, villakilpikirvoja, jauhiaisia, toukkia (mukaan lukien buxuskoitoukka), viinikärsäkkäitä, liljakovakuoriaisia, äkämäsääskiä, vihannespunkkeja, mustakärpäsiä, purjosääskiä, mustapapukirvoja, mansikankukkakärsäkkäitä ja kaskaita vastaan.</p>
<p>Aine imeytyy kasvien, pensaiden tai puiden lehtiin. Kasvin vastustuskyvyn kasvaessa se kehittää eräänlaisen oman puolustusjärjestelmänsä tämän imeytymisen kautta. Imemällä ja pureskelemalla ravintoa lehtihyönteiset häviävät, koska ne eivät pidä kasvien tarjoamasta ruoasta. Muut hyönteiset eivät kärsi. Näin ongelmat ja vahingot häviävät luonnollisesti.</p>
<p>Lehtihyönteisten tiiviste koostuu erittäin tiivistetystä seoksesta erityisesti vaikuttavia yrttiuutteita. Tuote on luonnollista kasviperäistä alkuperää ja myrkytön ihmisille, eläimille ja ympäristölle. Lehtihyönteisten tiivistettä voidaan käyttää koristepuutarhassa, vihannespuutarhassa, terassilla tai parvekkeella suihkuttamalla. Syötävät kasvit voidaan turvallisesti nauttia.</p>"
gid://shopify/Collection/657055711556,lehtitautien-tiiviste,Lehtitautien tiiviste,"<p>Lehtitautien -tiiviste koostuu erityisesti vaikuttavista (myrkyttömistä) yrttiuutteista, jotka tekevät kasveista vastustuskykyisempiä lehtisieniä ja lehtilaikkuja vastaan. Tämä kattaa härmän, perunaruton, ruosteen, lehtilaikkutautien ja mustalaikun sekä heinä- ja lehtisienet. Se soveltuu koristepuutarhojen, vihannespuutarhojen ja puistojen kasveille, joissa maaperän elinvoimaisuus on heikentynyt ja kasvien vastustuskyky alhaisempi, mikä voi johtaa lehtitauteihin.</p>
<p>Tuote tukee kasvien luonnollista paranemiskykyä, tarjoaa hoitoa, ravintoa ja vahvistaa kasveja ulkoisia vaikutuksia vastaan, niin maaperässä kuin juurissa. Lehtitautien Bladziekten -tiiviste imeytyy kasvien lehtien ja juurten kautta. Juuria stimuloivien ja kasveja hoitavien ainesosien ansiosta kasvit kehittävät suurempaa vastustuskykyä ja elinvoimaisuutta. Lehtitautien Bladziekten -tiiviste on paras antaa ennaltaehkäisevästi, erityisesti jos aiemmin on ollut merkittäviä haittoja ja vahinkoja.</p>"
gid://shopify/Collection/657055744324,basaltti-savi-maaperan-parannusaine,Basaltti Savi maaperän parannusaine,"<p>Basalttijauhe maaperänparannusaine savimaalle on erityisen sopiva savimaiden parantamiseen. Basalttijauhe maaperänparannusaineelle savimaalle on ominaista poikkeuksellisen korkeat sähkömagneettiset arvot. Se reagoi savi-humuskompleksin kanssa, saaden saven murenemaan. Se rikkoo savihiukkasten välisen yhteyden, mikä johtaa helpommin työstettävään ja murenevampaan maaperään. Lisäksi basalttijauheella on positiivinen ominaisuus sitoa typpeä, mikä estää sen nopean huuhtoutumisen. Lyhyesti sanottuna maaperästä tulee helpompi työstää, ja sen rakenne paranee. Se sisältää myös runsaasti piitä, kalkkia, magnesiumia ja hivenaineita, jotka rikastuttavat maaperää. Tämä 100 % luonnollinen tuote on hienoksi jauhettua basalttia, joka on peräisin tuliperäisestä kivestä Eifelistä.</p>"
gid://shopify/Collection/657055777092,koristeellinen-nurmikon-siemen,Koristeellinen nurmikon siemen,"<p>Ornamental Grass Seed – Elegant on kehitetty niille, jotka arvostavat nurmikollaan korkeaa esteettistä arvoa. Hienojakoiset punanata-lajikkeet varmistavat tiiviin ja hienolehtisen nurmikon. Tämä ammattimainen siemenseos menestyy kuivissa olosuhteissa ja säilyy vahvana myös lyhyenä leikattuna. Nurmikko näyttää syvän vihreältä ja ylelliseltä. Punanata takaa tiiviin ja kauniin kasvuston.</p>
<p>Erityisen sopiva koristeellisiin nurmikoihin ja puutarhoihin. Tätä seosta kutsutaan käytännössä usein koriste- tai varjonurmikoksi. Seos koostuu pääasiassa hitaasti kasvavista heinätyypeistä ja -lajikkeista, jotka säilyttävät syvän vihreän värinsä ympäri vuoden ja vaativat vähän hoitoa. Ornamental Grass Seed – Elegant sopeutuu hyvin varjoisiin alueisiin, muodostaen tiiviin nurmikön, jota voidaan leikata lyhyeksi.</p>"
