ID,Handle,Title,DescriptionHTML
gid://shopify/Collection/657054925124,stimolatore-di-radici,Stimolatore di Radici,"<p>Lo Stimolatore di Radici - Roots Power Concentrato è uno stimolatore organico di radici altamente concentrato. Questo stimolatore assicura uno sviluppo rapido e potente delle radici per ogni pianta e un veloce recupero dopo il trapianto. Inoltre, migliora l'assorbimento dei nutrienti e la struttura del suolo. È particolarmente adatto per la fase di crescita e le prime settimane della fase di fioritura. Garantisce che la pianta abbia radici sufficienti all'inizio della fase di fioritura, così da poter utilizzare tutta l'energia per fiorire. Pertanto, si dovrebbe interrompere l'uso dello Stimolatore di Radici - Roots Power Concentrato dopo la terza settimana di fioritura. Lo Stimolatore di Radici - Roots Power Concentrato stimola la crescita delle radici e aumenta la resistenza della pianta. Agisce rapidamente, è economico e viene assorbito quasi immediatamente dalla pianta.</p>
<p>Lo Stimolatore di Radici - Roots Power Concentrato favorisce lo sviluppo di piante forti. Il prodotto è ideale per le talee e per le piante che vengono trasferite. Non appena le prime radici della pianta diventano visibili, lo Stimolatore di Radici - Roots Power Concentrato può essere utilizzato. Il prodotto assicura uno sviluppo radicale migliore e più rapido. Anche per le piante danneggiate da insetti radicivori, lo Stimolatore di Radici - Roots Power Concentrato può essere utilizzato per ripristinare rapidamente le radici.</p>
<p>L'effetto di questo potente concentrato organico è sorprendente. Fin dall'inizio, questo liquido vitalizzante assicura uno sviluppo radicale più rapido e migliore, un aumento dell'assorbimento di ossigeno e un trasporto ionico accelerato.</p>"
gid://shopify/Collection/657054957892,fertilizzante-per-la-fase-di-fioritura,Fertilizzante per la Fase di Fioritura,"<p>Nutrimento completo e altamente concentrato basato su Fertilizzante Liquido per la Fase di Fioritura - Iron Power per la fase di fioritura della pianta. Il Fertilizzante Liquido per la Fase di Fioritura - Iron Power contiene tutti gli elementi essenziali per un ottimale sviluppo di boccioli, fiori, frutti e colture. Fornisce energia immediata integrando l'adenosindifosfato (ADP) con adenosintrifosfato (ATP). Stimola la fase di fioritura con fosforo (P) e potassio (K). Grazie alla forma chelata unica di Fe, questa forma di ferro non richiede energia dalla pianta, consentendo così che tutta l'energia sia dedicata alla fioritura. Inoltre, il Fertilizzante Liquido per la Fase di Fioritura - Iron Power mantiene le foglie sane e verdi.</p>
<p>Il Fertilizzante Liquido per la Fase di Fioritura - Iron Power è un nutrimento concentrato per foglie e radici che viene applicato alla fine della fase di crescita e nelle prime 3 settimane della fase di fioritura della pianta. Contiene ormoni naturali per la fioritura e la crescita e aumenta i livelli di citochinine e clorofilla nelle foglie. Questo porta anche ad un aumento del contenuto di zucchero e stimola la produzione di clorofilla. Questo nutrimento aumenta la resistenza della pianta. La pianta produrrà più germogli e fiori, risultando in una coltura robusta con una fioritura ricca e un'alta resa.</p>
<p>Il Fertilizzante Liquido per la Fase di Fioritura - Iron Power è utilizzato con grande successo in idroponica e coltivazione su substrato, da coltivatori interni ed esterni, in agricoltura, su campi da golf e campi sportivi, in giardini ornamentali e orti, e per piante da interno. Aumenta la resa e garantisce una qualità superiore, più sapore, colori più intensi e frutti più forti in ogni coltura.</p>"
gid://shopify/Collection/657054990660,falena-del-bosso-e-muffa-del-bosso,Falena del bosso e muffa del bosso,"<p>Il Concentrato Buxus Vital aiuta il vostro bosso a diventare più resistente e vitale in modo completamente naturale. Così otterrete un bosso più forte e sano che cresce in modo equilibrato e bilanciato. Inoltre, un bosso forte e vitale è più resistente agli attacchi di insetti come la falena del bosso e malattie come la muffa del bosso. Il Concentrato Buxus Vital è un prodotto molto efficace, stimolante e nutriente per ogni bosso.</p>
<p>È composto da una miscela di estratti di erbe naturali specifici ed è sicuro per uomini, animali e ambiente. Gli ingredienti del Buxus Vital 1000 ml – Concentrato vengono assorbiti lentamente dalla pianta e dalle radici e così distribuiti attraverso il flusso di linfa. Questo conferisce resistenza e vitalità all'intero bosso.</p>
<p>Il Concentrato Buxus Vital può essere applicato sia in piena terra che in vaso, annaffiando la pianta e il terreno. Il prodotto viene assorbito dal suolo e dalle radici della pianta. Applicare durante la stagione di crescita e ripetere ogni 3 settimane. Versare la soluzione di Concentrato Buxus Vital su tutta la pianta fino a che non è completamente bagnata. Se ci sono segni di infestazione o in caso di piogge frequenti, aumentare l'intervallo tra le applicazioni.</p>"
gid://shopify/Collection/657055023428,lumache-bruchi-danni-causati-da-animali-selvatici-o-da-uccelli,"Lumache, bruchi, danni causati da animali selvatici o da uccelli","<p>Il Concentrato per la Prevenzione delle Lumache è applicabile in caso di eccessivo disturbo causato da lumache, bruchi, danni causati da animali selvatici e uccelli. Adatto per l'agricoltura, giardini ornamentali e orti, nonché per vasi, prati, campi sportivi e campi da golf. Il Concentrato per la Prevenzione delle Lumache è composto da una formula altamente concentrata di concentrati di erbe con azione specifica.</p>
<p>Il prodotto è di origine naturale e vegetale. Non è tossico, non persistente e non lascia residui nell'ambiente. Il Concentrato per la Prevenzione delle Lumache ha un effetto indiretto di allontanamento e dissuasione su lumache, bruchi, animali selvatici e uccelli. Il prodotto supporta la capacità naturale di recupero, agisce in modo curativo, nutritivo e rinforzante per le piante.</p>
<p>Il Concentrato per la Prevenzione delle Lumache è stato specificamente sviluppato per prevenire i danni causati da lumache, bruchi, animali selvatici e uccelli, ma non li uccide. Questo prodotto è 100% naturale e non contiene sostanze nocive. È sicuro anche per bambini, animali domestici e utili abitanti del giardino! Il Concentrato per la Prevenzione delle Lumache è composto da estratti di erbe naturali. Questi estratti vengono assorbiti dal suolo e dalla pianta. Gli estratti di erbe rendono la pianta e il suo ambiente più resistenti al pascolo. Gli animali nocivi, a causa dell'ambiente reso non attraente, smetteranno di nutrirsi delle piante trattate. Gli animali nocivi si ritireranno nei loro nascondigli e non potranno svilupparsi ulteriormente. In questo modo, il disturbo scomparirà naturalmente.</p>
<p>Il Concentrato per la Prevenzione delle Lumache è adatto per il giardino biologico. Sicuro per uomini, animali e ambiente. Anche per i nemici naturali, gli animali domestici e gli insetti utili!</p>"
gid://shopify/Collection/657055121732,malattia-della-patata,Malattia della patata,"<p>Il Concentrato di Phytophthora è composto da concentrati di erbe con azione specifica ed è sicuro per uomini, animali e ambiente. Il prodotto supporta la capacità naturale di recupero. Inoltre, agisce nutrendo, curando e rafforzando le piante contro le influenze esterne, nel suolo e alle radici. Ha un effetto indiretto contro le infestazioni di Phytophthora in patate e pomodori. Il prodotto viene assorbito dalle foglie della pianta e rafforza il sistema immunitario. Lo sviluppo della Phytophthora viene inibito e prevenuto. Il prodotto è adatto per il giardinaggio biologico ed ecologico.</p>"
gid://shopify/Collection/657055154500,nematodi-del-suolo,Nematodi del suolo,"<p>Protegge le piante in modo naturale da diversi nematodi dannosi presenti nel suolo, come i nematodi delle rose (che causano la stanchezza delle rose), vari nematodi radicicoli negativi, nematodi cistici delle patate e delle barbabietole.</p>
<p>Il prodotto è una composizione concentrata di concentrati di erbe con azione specifica e non è tossico per uomini, animali e ambiente. Il prodotto non è persistente, si decompone nel suolo e non lascia residui.</p>
<p>Il Concentrato per Nematodi – Nematodi del Suolo ha un'azione preventiva contro i parassiti nel terreno. Il prodotto viene assorbito dalle radici della pianta che, di conseguenza, svilupperà il proprio sistema immunitario. I nematodi parassitari non attaccheranno più le radici. Di conseguenza, la popolazione diminuirà e, a lungo andare, il fastidio scomparirà completamente.</p>"
gid://shopify/Collection/657055220036,funghi-del-suolo,Funghi del suolo,"<p>Il Concentrato per Funghi del Suolo è composto da una formula altamente concentrata di concentrati di erbe con azione specifica e ha un effetto preventivo contro i funghi del suolo come verticillium (malattia del marciume), pythium (malattia delle piantine) e fusarium (marciume del colletto e delle radici). Il prodotto supporta la capacità naturale di recupero, agisce in modo curativo, nutritivo e rinforzante per le piante contro le influenze esterne, nel suolo e alle radici. Il Concentrato per Funghi del Suolo è di origine naturale e vegetale e non è tossico per uomini, animali e ambiente.</p>
<p>Approvato per l'uso in giardini biologici ed ecologici. Il Concentrato per Funghi del Suolo viene assorbito dalle foglie del raccolto e dal suolo. Grazie ai componenti attivi che stimolano le radici e curano le colture, radici, foglie e suolo svilupperanno una maggiore resistenza e un proprio sistema immunitario. Gli ingredienti presenti nel prodotto hanno, oltre a un effetto migliorativo sul suolo e rinforzante per le piante, un impatto indiretto sui funghi dannosi del suolo.</p>"
gid://shopify/Collection/657055252804,insetti-del-prato,Insetti del prato,"<p>Il Concentrato per Insetti del Prato ha un'azione indiretta di repellenza sulla presenza di larve di scarabeidi (come la larva del maggiolino, del giugno, dello scarabeo delle rose, dello scarabeo di Salland, ecc.), di tipule (le larve della zanzara gigante) e di larve di mosca sciaride nel prato. Il Concentrato per Insetti del Prato viene assorbito dalla radice e dalla foglia della pianta di erba. Aumenta la resistenza dell'erba, che svilupperà, per così dire, un proprio sistema immunitario. Anche il suolo viene influenzato positivamente. Le radici della pianta vengono stimolate, permettendo all'erba di ritrovare una crescita sana. Larve di scarabeidi, tipule e altre larve dannose eviteranno le piante. Le larve non troveranno più attraenti le radici e le foglie. Con l'uso preventivo, le larve di tipule, scarabeidi e mosche sciaride non raggiungeranno più lo stadio di pupa.</p>
<p>L'erba diventa più sana, le radici cresceranno nuovamente e diventeranno anche meno attraenti per il parassita. Il Concentrato per Insetti del Prato è stato specificamente sviluppato per larve di scarabeidi, tipule e mosche sciaride in prati, campi da pascolo e campi sportivi. Il prodotto è composto da estratti di erbe con azione specifica e ha un'azione preventiva indiretta nel respingere gli insetti del suolo. Supporta la capacità naturale di recupero, agisce in modo curativo, nutritivo e rinforzante per le piante contro le influenze esterne, nel suolo e alle radici. Il Concentrato per Insetti del Prato è di origine naturale e vegetale, non è tossico per uomini, animali e ambiente ed è adatto per il giardinaggio biologico.</p>"
gid://shopify/Collection/657055318340,insetti-del-suolo,Insetti del suolo,"<p>Il Concentrato per Insetti del Suolo è composto da estratti di erbe con azione specifica e ha un effetto preventivo nel respingere gli insetti del terreno. Il prodotto supporta la capacità naturale di recupero, agisce in modo curativo, nutritivo e rinforzante per le piante contro le influenze esterne, nel suolo e alle radici. Il Concentrato per Insetti del Suolo è di origine naturale e vegetale ed è sicuro per uomini, animali e ambiente. È particolarmente adatto per il giardino biologico. Questo rimedio naturale ha un effetto preventivo nel respingere la presenza di, tra gli altri, filo di ferro (larve di elateridi), bruchi di terra (falene), scarabeo del tasso (curculionidi), larve di scarabei dorati e acari, mosche delle verdure, perforatori delle radici, millepiedi delle radici e altri insetti dannosi nel suolo.</p>
<p>Il Concentrato per Insetti del Suolo viene assorbito dalle radici e dalle foglie della pianta, arbusto o albero e modifica l'odore e il sapore della coltura. Questo è percettibile solo dagli insetti. Aumentando la resistenza, la pianta svilupperà, per così dire, un proprio sistema immunitario. Gli insetti dannosi del suolo eviteranno la pianta e smetteranno di nutrirsene. Ciò fermerà anche la loro riproduzione e la popolazione diminuirà notevolmente. In questo modo, i problemi e i danni scompariranno naturalmente.</p>"
gid://shopify/Collection/657055678788,insetti-delle-foglie,Insetti delle foglie,"<p>Il Concentrato per Insetti delle Foglie agisce in modo indiretto e preventivo nel respingere la presenza di aggressori naturali, come afidi, cocciniglia, pidocchi delle radici, cocciniglia farinosa, cocciniglia lanosa, mosca bianca, bruchi (incluso il bruco del bosso), scarabeo del tasso, crisomelide del giglio, cecidomia, acari, trips, tignola del porro, afide nero della fava, coleottero dei fiori di fragola e pulex.</p>
<p>Il prodotto viene assorbito dalle foglie della pianta, arbusto o albero. Aumentando la resistenza, la pianta svilupperà, per così dire, un proprio sistema immunitario grazie a questa assunzione. Gli insetti succhiatori e mangiatori di foglie scompariranno, poiché non gradiranno il cibo. Altri insetti non ne saranno affetti. In questo modo, i problemi e i danni scompariranno naturalmente.</p>
<p>Il Concentrato per Insetti delle Foglie è composto da una formula altamente concentrata di estratti di erbe con azione specifica. Il prodotto è di origine vegetale naturale e non è tossico per uomini, animali e ambiente. Il Concentrato per Insetti delle Foglie può essere utilizzato in giardini ornamentali, orti e su terrazzi o balconi mediante spruzzatura. I prodotti commestibili trattati possono essere consumati senza rischi.</p>"
gid://shopify/Collection/657055711556,malattie-delle-foglie,Malattie delle foglie,"<p>Il Concentrato per Malattie delle Foglie è composto da una miscela di estratti di erbe (non tossici) con azione specifica che rendono le piante resistenti a muffe fogliari e macchie sulle foglie. Questo include oidio, peronospora, ruggine, malattie delle macchie fogliari e blackspot, ma anche muffe su erba e foglie. Applicabile a coltivazioni in giardini ornamentali, orti e spazi verdi dove, a causa di un terreno meno vitale e una bassa resistenza delle piante, possono verificarsi malattie fogliari. Il prodotto supporta la capacità naturale di recupero, agisce in modo curativo, nutritivo e rinforzante per le piante contro le influenze esterne, nel suolo e alle radici. Il Concentrato per Malattie delle Foglie viene assorbito dalle foglie e dalle radici delle colture. Grazie ai componenti attivi che stimolano le radici e curano le piante, queste svilupperanno una maggiore resistenza e vitalità. Il Concentrato per Malattie delle Foglie è meglio se applicato preventivamente, specialmente se in passato ci sono stati molti problemi e danni.</p>"
gid://shopify/Collection/657055744324,farina-di-basalto,Farina di basalto,"<p>Il miglioratore del suolo a base di farina di basalto per terreni argillosi è particolarmente adatto a migliorare i suoli argillosi. Il miglioratore del suolo a base di farina di basalto per terreni argillosi si distingue per i suoi eccezionalmente alti valori elettromagnetici. Reagisce con il complesso argilloso-umico e fa sbriciolare l'argilla. Rompe i legami tra le particelle di argilla, rendendo il suolo più friabile e facile da lavorare. Inoltre, la farina di basalto ha la positiva proprietà di fissare l'azoto, impedendo così che venga facilmente dilavato. In breve, il suolo diventa più facile da lavorare e acquisisce una migliore struttura. Contiene anche alte concentrazioni di silicio, calcio, magnesio e oligoelementi che arricchiscono il suolo. Un prodotto naturale al 100% costituito da basalto finemente macinato, proveniente da rocce vulcaniche dell'Eifel.</p>"
gid://shopify/Collection/657055777092,seme-per-prato-ornamentale,Seme per Prato Ornamentale,"<p>Il Seme per Prato Ornamentale - Elegant è stato sviluppato per chi pone alte esigenze estetiche al proprio prato. I festuca rossa utilizzati assicurano un tappeto erboso denso e a foglia fine. Questo mix professionale di semi d'erba cresce bene in condizioni di siccità e mantiene la sua robustezza anche quando tagliato corto. Il prato ornamentale ha un bel colore verde con un aspetto elegante. I festuca rossa utilizzati creano un tappeto erboso denso e a foglia fine. Ideale per prati ornamentali e giardini decorativi. Questo mix è spesso chiamato anche prato ornamentale o prato ombreggiato nella pratica. Poiché il mix è composto principalmente da tipi di erba a crescita lenta e varietà di erba che mantengono il loro colore verde scuro tutto l'anno, il prato è facile da mantenere. Il Seme per Prato Ornamentale - Elegant si adatta bene nelle aree ombreggiate. Forma un tappeto erboso chiuso e può essere tagliato corto.</p>"
gid://shopify/Collection/657055809860,sabbia-lavica,Sabbia Lavica,"<p>Organifer Sabbia Lavica è un prodotto eccezionale nel mercato dei miglioratori del terreno, caratterizzato da una ricca concentrazione di minerali essenziali derivati da roccia lavica finemente macinata. Questo prodotto è ideale per rinvigorire il terreno, aumentandone la fertilità e migliorando la struttura complessiva. Grazie alla sua composizione unica, la Sabbia Lavica di Organifer favorisce l'attività microbica nel suolo, migliorando l'assorbimento dei nutrienti da parte delle piante e contribuendo a una crescita più robusta e sana. È particolarmente indicata per l'uso in giardinaggio biologico, agricoltura sostenibile e per qualsiasi applicazione che richieda un arricchimento naturale del terreno senza l'uso di prodotti chimici.</p>"
gid://shopify/Collection/657055973700,seme-per-prato-rigenerativo,Seme per Prato Rigenerativo,"<p>Il Seme per Prato Rigenerativo - Resilient contiene la formula ideale per la ristrutturazione e risemina di tutti i tipi di prati. La germinazione super rapida e l'insediamento nell'erba esistente sono garantiti dalla sua enorme capacità di competizione, assicurando un approccio di riparazione rapida. Riempie velocemente i vuoti e le aree aperte. Il risultato è un totale restyling a costi controllabili. Ogni prato torna come nuovo. Il Seme per Prato Rigenerativo - Resilient combina un'elevata tolleranza al calpestio e un rapido insediamento con un'alta capacità di ripristino. La miscela di semi d'erba si stabilisce, germina e si ripristina velocemente. Il Seme per Prato Rigenerativo - Resilient garantisce un manto erboso denso in cui muschio e infestanti non hanno possibilità. Il Seme per Prato Rigenerativo - Resilient è una miscela di semi d'erba professionale molto adatta per la risemina di un prato dopo la scarificazione. Grazie alla sua rapida germinazione, riempie velocemente le aree calve. Molti giardinieri e gestori di campi sportivi utilizzano costantemente la formula del Seme per Prato Rigenerativo - Resilient per la sua estrema rapidità di emergenza e insediamento, l'alta capacità di recupero e l'aspetto attraente. Un'alta percentuale di loietto inglese fine permette un'installazione rapida e la combinazione con il festuca rende il manto erboso estremamente robusto.</p>"
gid://shopify/Collection/657056039236,granuli-di-letame-di-pollo,Granuli di Letame di Pollo,"<p>I Granuli di Letame di Pollo Organifer offrono la soluzione perfetta per ogni giardiniere alla ricerca di un terreno sano e fertile. Questi granuli sono fatti di letame di pollo 100% puro, proveniente da fattorie olandesi. Sono sostenibili e convenienti, rendendoli un'opzione attraente per ogni giardiniere. I nostri granuli di letame di pollo sono essiccati e igienizzati attraverso un processo di compostaggio efficiente, preservando i nutrienti. Ciò garantisce che i nostri granuli siano liberi da virus, germi, funghi indesiderati, erbacce e batteri. Questo assicura una qualità costante e i più alti valori di fertilizzazione senza perdita di qualità.</p>
<p>I granuli di letame di pollo Organifer non sono solo ricchi di nutrienti, ma anche di sostanza organica. L'alto contenuto di sostanza organica rende il suolo più aerato, permettendo alle piante di radicare più profondamente e di essere più resistenti a malattie e parassiti. Migliora la struttura e la fertilità del suolo e contribuisce alla salute del suolo. Questi granuli di letame di pollo hanno una grande capacità di assorbire l'umidità, fino a 4 volte il loro peso in acqua. Ciò mantiene il suolo umido e trattiene bene l'acqua, riducendo la necessità di irrigazione e rendendo il suolo meno vulnerabile nei periodi di siccità.</p>
<p>I granuli di letame di pollo Organifer sono adatti a tutti i tipi di suolo ed essenziali per un terreno sano e funzionante. Sono perfetti per orti e giardini ornamentali, prati, alberi e piante. I granuli sono facili da spargere sul terreno e nel giardino e non producono polvere. Scegli i Granuli di Letame di Pollo Organifer se cerchi una soluzione sostenibile e conveniente per una fertilizzazione 100% organica, con risultati di un terreno e colture sane e fertili.</p>"
