ID,Handle,Title,DescriptionHTML
gid://shopify/Collection/657054925124,stymulator-korzeniowy,Stymulator Korzeniowy,"<p>Stymulator korzeni – Roots Power Concentrate to wysoce skoncentrowany organiczny stymulator korzeni. Ten stymulator zapewnia szybki i silny rozwój korzeni każdej rośliny oraz szybką regenerację po przesadzeniu. Ponadto, poprawia on wchłanianie składników odżywczych i strukturę gleby. Jest wyjątkowo odpowiedni dla fazy wzrostu oraz pierwszych tygodni fazy kwitnienia. Zapewnia, że roślina na początku fazy kwitnienia ma już wystarczająco rozwinięty system korzeniowy, aby mogła wykorzystać całą energię na kwitnienie. Dlatego zaleca się zaprzestanie stosowania Stymulatora korzeni – Roots Power Concentrate po trzecim tygodniu kwitnienia. Stymulator korzeni – Roots Power Concentrate stymuluje wzrost korzeni i zwiększa odporność rośliny. Działa szybko, jest ekonomiczny i jest prawie natychmiast absorbowany przez roślinę.</p>
<p>Stymulator korzeni – Roots Power Concentrate sprzyja rozwojowi silnych roślin. Produkt ten jest szczególnie odpowiedni dla sadzonek oraz roślin, które są przesadzane. Jak tylko pierwsze korzenie rośliny staną się widoczne, można zastosować Stymulator korzeni – Roots Power Concentrate. Produkt ten sprzyja lepszemu i szybszemu rozwojowi korzeni. Również w przypadku roślin uszkodzonych przez owady żerujące na korzeniach, Stymulator korzeni – Roots Power Concentrate może być użyty do szybkiej regeneracji korzeni.</p>
<p>Wpływ tego silnego organicznego koncentratu jest zdumiewający. Od samego początku ta vitalizująca ciecz zapewnia szybszy i lepszy rozwój korzeni, zwiększone pobieranie tlenu i przyspieszony transport jonów.</p>"
gid://shopify/Collection/657054957892,nawoz-na-faze-kwitnienia,Nawóz na Fazę Kwitnienia,"<p>Kompletny, wysoce skoncentrowany nawóz na bazie Płynnego Nawozu na Fazę Kwitnienia – Iron Power dla fazy kwitnienia rośliny. Płynny Nawóz na Fazę Kwitnienia – Iron Power zawiera wszystkie niezbędne elementy dla optymalnego rozwoju pąków, kwiatów, owoców i upraw. Zapewnia bezpośrednią energię przez uzupełnienie adenozynodifosforanu (ADP) adenozynotrifosforanem (ATP). Stymuluje fazę kwitnienia fosforem (P) i potasem (K). Dzięki unikalnej formie chelatowej Fe, ta forma żelaza nie wymaga energii od rośliny. Energia ta w całości przyczynia się do kwitnienia. Ponadto Płynny Nawóz na Fazę Kwitnienia – Iron Power utrzymuje liście zdrowe i zielone.</p>
<p>Płynny Nawóz na Fazę Kwitnienia – Iron Power to skoncentrowany nawóz do liści i korzeni, który stosuje się pod koniec fazy wzrostu i w pierwszych 3 tygodniach fazy kwitnienia rośliny. Płynny Nawóz na Fazę Kwitnienia – Iron Power zawiera naturalne hormony dla kwitnienia i wzrostu oraz zwiększa poziom cytokinin i chlorofilu w liściach. Powoduje to również wzrost zawartości cukru i stymuluje produkcję chlorofilu. Ten nawóz zwiększa odporność rośliny. Roślina wytworzy więcej pędów i kwiatów, co skutkuje silną rośliną z bogatym kwitnieniem i plonami.</p>
<p>Płynny Nawóz na Fazę Kwitnienia – Iron Power jest z powodzeniem stosowany w hydroponice i uprawie na substratach, przez hodowców wewnętrznych i zewnętrznych, w rolnictwie, na polach golfowych i sportowych, w ogrodach ozdobnych i warzywnych oraz dla roślin domowych. Płynny Nawóz na Fazę Kwitnienia – Iron Power zwiększa wydajność i zapewnia wyższą jakość, więcej smaku, głębsze kolory i mocniejsze owoce we wszystkich uprawach.</p>"
gid://shopify/Collection/657054990660,moty-bukszpanowe-i-grzyby-bukszpanowe,Moty bukszpanowe i grzyby bukszpanowe,"<p>Koncentrat Buxus Vital pomaga bukszpanowi stać się w 100% naturalny sposób bardziej odpornym i witalnym. Dzięki temu otrzymasz silniejszy i zdrowszy bukszpan, który rośnie równomiernie i jest zrównoważony. Ponadto silny i witalny bukszpan jest bardziej odporny na ataki owadów, takich jak moty bukszpanowe, oraz choroby, takie jak grzyby bukszpanowe. Buxus Vital Concentraat to bardzo skuteczny, stymulujący i odżywczy produkt dla każdego bukszpanu.</p>
<p>Składa się z mieszanki specyficznych, naturalnych ekstraktów ziołowych i jest bezpieczny dla ludzi, zwierząt i środowiska. Składniki Koncentratu Buxus Vital 1000 ml są powoli absorbowane przez roślinę i korzenie, a następnie rozprowadzane przez strumień soku. To zapewnia odporność i witalność całemu bukszpanowi.</p>
<p>Koncentrat Buxus Vital można stosować w gruncie i w doniczkach, podlewając roślinę i glebę. Środek jest absorbowany przez glebę i korzenie rośliny. Stosować w sezonie wegetacyjnym i powtarzać co 3 tygodnie. Roztwór Koncentratu Buxus Vital należy wylać na całą roślinę, aż do kapania. W przypadku wystąpienia infekcji lub dużej ilości deszczu zwiększyć częstotliwość stosowania.</p>"
gid://shopify/Collection/657055023428,slimaki-gasienice-szkody-wyrzadzone-przez-dzika-zwierzyne-lub-ptaki,"Ślimaki, gąsienice, szkody wyrządzone przez dziką zwierzynę lub ptaki","<p>Koncentrat na Zapobieganie Ślimakom jest stosowany przy nadmiernych problemach ze ślimakami, gąsienicami, zwierzętami dzikimi i ptakami. Nadaje się do rolnictwa, ogrodów ozdobnych i warzywnych oraz doniczek, ale również dla trawników, muraw, boisk sportowych i pól golfowych. Koncentrat na Zapobieganie Ślimakom składa się z wysoko skoncentrowanej mieszanki specyficznie działających koncentratów ziołowych.</p>
<p>Środek jest pochodzenia naturalnego i roślinnego. Produkt jest nietoksyczny, nie pozostawia trwałych substancji i nie zanieczyszcza środowiska. Koncentrat na Zapobieganie Ślimakom ma pośrednie działanie odstraszające i wypędzające na ślimaki, gąsienice, dzikie zwierzęta i ptaki. Produkt wspiera naturalną zdolność regeneracji, działa pielęgnacyjnie, odżywczo i wzmacnia rośliny.</p>
<p>Koncentrat na Zapobieganie Ślimakom został specjalnie opracowany, aby zapobiegać szkodom spowodowanym przez ślimaki, gąsienice, dzikie zwierzęta i ptaki, ale nie zabija ich. Ten produkt jest w 100% naturalny i nie zawiera szkodliwych substancji. Jest również bezpieczny dla dzieci, zwierząt domowych i pożytecznych mieszkańców ogrodu! Koncentrat na Zapobieganie Ślimakom składa się z naturalnych ekstraktów ziołowych. Te ekstrakty są absorbowane przez glebę i roślinę. Ekstrakty ziołowe czynią roślinę i jej otoczenie bardziej odporne na żerowanie. Szkodniki, ze względu na nieatrakcyjne środowisko, przestaną żerować na traktowanych roślinach. Szkodniki wycofają się do swoich kryjówek i nie będą się dalej rozwijać. W ten sposób problem sam zniknie.</p>
<p>Koncentrat na Zapobieganie Ślimakom jest odpowiedni do ogrodu ekologicznego. Bezpieczny dla ludzi, zwierząt i środowiska. Także dla naturalnych wrogów, zwierząt domowych i pożytecznych owadów!</p>"
gid://shopify/Collection/657055121732,choroba-ziemniaka,Choroba Ziemniaka,"<p>Koncentrat Phytophthora składa się ze specyficznie działających koncentratów ziołowych i jest bezpieczny dla ludzi, zwierząt oraz środowiska. Produkt wspiera naturalną zdolność roślin do regeneracji. Ponadto działa pielęgnacyjnie, odżywczo i wzmacnia rośliny przed wpływami zewnętrznymi, w glebie i przy korzeniach. Ma pośredni wpływ na ataki Phytophthora w ziemniakach i pomidorach. Środek jest absorbowany przez liście rośliny i wzmacnia system obronny. Rozwój Phytophthora jest hamowany i zapobiegany. Środek nadaje się do ogrodnictwa biologicznego i ekologicznego.</p>"
gid://shopify/Collection/657055154500,nicienie-glebowe,Nicienie Glebowe,"<p>Chroni rośliny w naturalny sposób przed różnymi szkodliwymi nicieniami w glebie, takimi jak nicienie róży (powodujące zmęczenie róży), różne negatywne nicienie korzeniowe, nicienie torbiele ziemniaka i nicienie torbiele buraka.</p>
<p>Produkt jest skoncentrowaną mieszanką specyficznie działających koncentratów ziołowych i jest nietoksyczny dla ludzi, zwierząt i środowiska. Produkt nie jest trwały, rozkłada się w glebie i nie pozostawia żadnych resztek.</p>
<p>Nematodes – Koncentrat na Nicienie w Glebie ma działanie zapobiegawcze na szkodniki w glebie. Środek jest wchłaniany przez korzenie rośliny, co pozwala jej rozwinąć własny system obronny. Pasożytnicze nicienie nie będą już żerować na korzeniach. W rezultacie populacja się zmniejszy, a z czasem problem zniknie całkowicie.</p>"
gid://shopify/Collection/657055220036,grzyby-glebowe,Grzyby Glebowe,"<p>Koncentrat na Grzyby Glebowe składa się z wysoko skoncentrowanej mieszanki specyficznie działających koncentratów ziołowych i ma działanie zapobiegawcze na grzyby glebowe takie jak verticillium (choroba więdnięcia), pythium (choroba siewek) i fusarium (zgnilizna korzeni i podstawy łodygi). Produkt wspiera naturalną zdolność regeneracji, działa pielęgnacyjnie, odżywczo i wzmacniająco na rośliny pod wpływem czynników zewnętrznych, w glebie i przy korzeniach. Koncentrat na Grzyby Glebowe jest pochodzenia naturalnego i roślinnego oraz nie jest toksyczny dla ludzi, zwierząt i środowiska.</p>
<p>Zatwierdzony do stosowania w ogrodnictwie biologicznym i ekologicznym. Koncentrat na Grzyby Glebowe jest absorbowany przez liście uprawy i glebę. Dzięki obecnym składnikom stymulującym korzenie i pielęgnującym uprawę, korzenie, liście i gleba rozwiną zwiększoną odporność i własny system obronny. Składniki zawarte w produkcie, oprócz działania poprawiającego glebę i wzmacniającego rośliny, mają pośredni wpływ na szkodliwe grzyby glebowe.</p>"
gid://shopify/Collection/657055252804,owady-trawne,Owady Trawne,"<p>Koncentrat na Owady Trawy ma pośrednie działanie odstraszające na obecność pędraków (larwy wielu chrząszczy, takich jak chrabąszcz majowy, chrabąszcz czerwcowy, chrabąszcz różany, chrabąszcz sallandzki itp.), larwy końskich much (larwy nartnika) oraz larwy muchy żałobnicy w trawie. Koncentrat na Owady Trawy jest absorbowany przez korzenie i liście rośliny trawiastej. Zwiększa odporność trawy, która w zasadzie rozwija własny system obronny. Również gleba jest wpływana w korzystny sposób. Korzenie roślin są stymulowane, co prowadzi do zdrowego wzrostu trawy. Pędraki, larwy końskich much i inne szkodliwe larwy będą unikać roślin. Larwy przestaną znajdować korzenie i liście atrakcyjnymi. Przy profilaktycznym stosowaniu larwy końskich much, pędraków i muchy żałobnicy nie przejdą już do stadium poczwarki.</p>
<p>Trawa staje się zdrowsza, korzenie znów rosną i stają się mniej atrakcyjne dla szkodników. Koncentrat na Owady Trawy został specjalnie opracowany dla pędraków, larw końskich much i larw muchy żałobnicy na trawnikach, pastwiskach i boiskach sportowych. Produkt składa się ze specyficznie działających ekstraktów ziołowych i ma pośrednie, zapobiegawcze działanie w odstraszaniu owadów glebowych. Wspiera naturalną zdolność regeneracji, działa pielęgnacyjnie, odżywczo i wzmacniająco na rośliny pod wpływem czynników zewnętrznych, w glebie i przy korzeniach. Koncentrat na Owady Trawy jest pochodzenia naturalnego i roślinnego, nie jest toksyczny dla ludzi, zwierząt i środowiska oraz nadaje się do ogrodnictwa ekologicznego.</p>"
gid://shopify/Collection/657055318340,owady-glebowe,Owady Glebowe,"<p>Koncentrat na Owady Glebowe składa się ze specyficznie działających ekstraktów ziołowych i ma działanie zapobiegawcze w odstraszaniu owadów glebowych. Produkt wspiera naturalną zdolność regeneracji, działa pielęgnacyjnie, odżywczo i wzmacniająco na rośliny pod wpływem czynników zewnętrznych, w glebie i przy korzeniach. Koncentrat na Owady Glebowe jest pochodzenia naturalnego i roślinnego i jest bezpieczny dla ludzi, zwierząt i środowiska. Idealnie nadaje się do ogrodnictwa ekologicznego. To naturalny środek ma działanie zapobiegawcze w odstraszaniu obecności m.in. drutowców (larw chrabąszczy), gąsienic (motyli nocnych), pędraków (chrząszczy z rodziny ryjkowcowatych), larw chrząszczy błyszczących i rolnic, muchówek warzywnych, świdraków korzeniowych, skąponogów i innych szkodliwych owadów w glebie.</p>
<p>Koncentrat na Owady Glebowe jest absorbowany przez korzenie i liście roślin, krzewów lub drzew i zmienia zapach oraz smak uprawy, co jest zauważalne tylko dla owadów. Zwiększając odporność, roślina w zasadzie rozwinie własny system obronny. Szkodliwe owady glebowe będą unikać rośliny i przestaną ją zjadać. W ten sposób zatrzymuje się również ich rozmnażanie, a populacja znacząco się zmniejszy. W ten sposób problemy i szkody same znikną.</p>"
gid://shopify/Collection/657055678788,owady-lisciowe,Owady Liściowe,"<p>Koncentrat na Owady Liściowe ma pośrednie i zapobiegawcze działanie w odstraszaniu obecności naturalnych agresorów, takich jak mszyce, czerwce, mszyce korzeniowe, wełnowce, tarczniki wełniste, biała mucha, gąsienice (w tym gąsienice bukszpanowe), ryjkowiec cisowy, stonka liliowa, komarzica, przędziorki, wciornastki, omacnica prosowianka, mszyca czarna fasolowa, kwieciak malinowiec i pchełki.</p>
<p>Środek jest wchłaniany przez liście roślin, krzewów lub drzew. Zwiększając odporność, roślina dzięki temu wchłonięciu rozwija swoisty system obronny. Ssące i gryzące owady liściowe znikają, ponieważ nie podoba im się pożywienie. Inne owady nie będą miały z tego powodu problemów. W ten sposób problemy i szkody same znikną.</p>
<p>Koncentrat na Owady Liściowe składa się z wysoko skoncentrowanego połączenia specyficznie działających ekstraktów ziołowych. Produkt jest pochodzenia naturalnego, roślinnego i nie jest toksyczny dla ludzi, zwierząt ani środowiska. Koncentrat na Owady Liściowe może być stosowany w ogrodzie ozdobnym, warzywnym oraz na tarasie czy balkonie poprzez oprysk. Jadalne uprawy mogą być bezpiecznie spożywane.</p>"
gid://shopify/Collection/657055711556,choroby-lisci,Choroby Liści,"<p>Koncentrat na Choroby Liściowe składa się z mieszanki specyficznie działających (nietoksycznych) ekstraktów ziołowych, które czynią rośliny odporne na grzyby liściowe i plamistość liści. Dotyczy to takich chorób jak mączniak prawdziwy i fałszywy, rdza, plamistość liści oraz czarna plamistość, ale także grzyby trawnikowe i liściowe. Stosowany przy uprawach w ogrodach ozdobnych, warzywnych i parkach, gdzie ze względu na mniej witalną glebę i słabą odporność roślin, mogą występować choroby liści. Produkt wspiera naturalną zdolność regeneracji, działa pielęgnacyjnie, odżywczo i wzmacniająco na rośliny pod wpływem czynników zewnętrznych, w glebie i przy korzeniach. Koncentrat na Choroby Liściowe jest absorbowany przez liście i korzenie uprawy. Dzięki obecnym składnikom stymulującym korzenie i pielęgnującym rośliny, rośliny rozwiną zwiększoną odporność i witalność. Koncentrat na Choroby Liściowe najlepiej stosować profilaktycznie, zwłaszcza gdy w przeszłości występowało wiele problemów i szkód.</p>"
gid://shopify/Collection/657055744324,maczka-bazaltowa,Mączka bazaltowa,"<p>Mączka bazaltowa jako poprawiacz gleby dla gleb gliniastych jest wyjątkowo odpowiednia do poprawy gleb gliniastych. Mączka bazaltowa jako poprawiacz gleby dla gleb gliniastych charakteryzuje się wyjątkowo wysokimi wartościami elektromagnetycznymi. Reaguje z kompleksem glejowo-humusowym, powodując kruszenie się gliny. Rozbija wzajemne połączenia między cząstkami gliny. Dzięki temu gleba staje się bardziej sypka i łatwiejsza w obróbce. Ponadto mączka bazaltowa ma pozytywną właściwość wiązania azotu, dzięki czemu nie jest on tak szybko wypłukiwany. Krótko mówiąc, gleba staje się łatwiejsza w obróbce i uzyskuje lepszą strukturę. Zawiera także wysokie stężenia krzemu, wapnia, magnezu i mikroelementów, które wzbogacają glebę. Jest to naturalny produkt w 100% zmielonego bazaltu, pochodzącego z wulkanicznych skał z Eifel.</p>"
gid://shopify/Collection/657055777092,nasiona-trawy-ozdobnej,Nasiona Trawy Ozdobnej,"<p>Nasiona trawy do zakładania wizualnie bardzo atrakcyjnych trawników ozdobnych. Nasiona Trawy Ozdobnej – Elegant zostały opracowane dla użytkowników, którzy stawiają wysokie wymagania estetyczne swojemu trawnikowi. Użyte kostrzewy czerwone zapewniają gęstą i drobnolistną darń. To profesjonalne mieszanie nasion trawy rośnie w suchych warunkach i dobrze znosi krótkie przycinanie. Trawnik ozdobny ma piękny zielony kolor i elegancki wygląd. Użyte kostrzewy czerwone zapewniają gęstą i drobnolistną darń. Wyjątkowo odpowiednie do trawników ozdobnych i ogrodów ozdobnych. To mieszanie w praktyce często nazywane jest trawnikiem ozdobnym lub trawnikiem cienistym. Ponieważ mieszanka jest złożona głównie z wolno rosnących gatunków traw oraz odmian, które przez cały rok zachowują ciemnozielony kolor, trawnik jest łatwy w utrzymaniu. Nasiona Trawy Ozdobnej – Elegant dobrze adaptują się w zacienionych obszarach. Tworzy zwartą darń i może być koszona na niską wysokość.</p>"
gid://shopify/Collection/657055809860,zuzel-lawowy,Żużel Lawowy,"<p>Organifer Żużel Lawowy to żużel lawowy o najlepszej jakości dostępny na rynku. Jest to poprawiacz gleby o najwyższej koncentracji minerałów i najlepszych możliwościach przetwarzania. Można go szeroko stosować, doskonale nadaje się do rozsiewania lub mieszania. Często używany w ogrodach jako poprawiacz gleby. Ponadto, ten bardzo bogaty w minerały i mikroelementy żużel lawowy ma pośrednie działanie przeciwko skrzypowi polnemu i innym chwastom. Posiada bardzo wysoką porowatość i poprawia stan gleby na zbitych glebach. Poprawia strukturę, gospodarkę wodną i powietrzną, przeziorność i dostępność minerałów w glebie. Żużel lawowy jest szeroko i skutecznie stosowany w ogrodach, rolnictwie, na boiskach sportowych, w leśnictwie i szkółkach.</p>"
