ID,Handle,Title,DescriptionHTML
gid://shopify/Collection/657054925124,rotstimulator,Rotstimulator,"<p>Rotstimulator - Roots-Power-Concentrate är en högkoncentrerad organisk rotstimulator. Denna stimulator säkerställer snabb och kraftig rotutveckling samt snabb återhämtning efter omplantering för varje växt. Dessutom förbättrar stimulatorn näringsupptag och jordstruktur. Den är idealisk för tillväxtfasen och de första veckorna av blomningsfasen. Den säkerställer att växten redan har tillräckligt med rötter i början av blomningsfasen, så att den kan lägga all sin energi på blomningen. Därför bör man sluta applicera Rotstimulator - Roots-Power-Concentrate efter den tredje veckan av blomningen. Rotstimulator - Roots-Power-Concentrate stimulerar rotväxt och ökar växtens motståndskraft. Den verkar snabbt och effektivt, och absorberas nästan omedelbart av växten.</p>
<p>Rotstimulator - Roots-Power-Concentrate främjar utvecklingen av starka växter. Produkten är idealisk för sticklingar och för växter som flyttas. Så snart de första rötterna på växten är synliga kan Rotstimulator - Roots-Power-Concentrate appliceras. Produkten leder till bättre och snabbare rotutveckling. Rotstimulator - Roots-Power-Concentrate kan även användas för växter som angripits av rotätande insekter för att snabbt regenerera rötterna.</p>
<p>Effekten av detta kraftfulla organiska koncentrat är förbluffande. Denna revitaliserande vätska säkerställer snabbare och bättre rotutveckling, ökat syreupptag och accelererad jontransport från början.</p>"
gid://shopify/Collection/657054957892,flytande-godsel-for-blomningsfasen,Flytande Gödsel för Blomningsfasen,"<p>Högt koncentrerad komplett näring baserad på Flytande Gödsel för Blomningsfasen - Iron Power för växtens blomningsfas. Flytande Gödsel för Blomningsfasen - Iron Power innehåller alla viktiga element för optimal utveckling av knoppar, blommor, frukter och växter. Omedelbar energitillförsel genom att komplettera Adenosindifosfat (ADP) med Adenosintriphosfat (ATP). Den stimulerar blomningsfasen med Fosfor (P) och Kalium (K). Tack vare den unika kelaterade formen av Fe, kräver denna form av järn ingen energi från växten. Denna energi gynnar således blomningen fullt ut. Dessutom håller Flytande Gödsel för Blomningsfasen - Iron Power bladen friska och gröna.</p>
<p>Flytande Gödsel för Blomningsfasen - Iron Power är en koncentrerad blad- och rotgödsel, som ges i slutet av tillväxtfasen och under de första tre veckorna av växtens blomningsfas. Flytande Gödsel för Blomningsfasen - Iron Power innehåller naturliga hormoner för blomning och tillväxt och ökar cytokinin- och klorofyllhalten i bladen. Detta ökar också sockernivån och stimulerar produktionen av klorofyll. Denna gödsel ökar växtens motståndskraft. Växten bildar fler skott och blommor, vilket leder till en kraftig växt med riklig blomning och hög avkastning.</p>
<p>Flytande Gödsel för Blomningsfasen - Iron Power används med stor framgång inom hydroponik och substratodling, inomhus och utomhus, inom jordbruk, på golf- och idrottsplaner, i prydnads- och grönsaksträdgårdar samt för krukväxter. Flytande Gödsel för Blomningsfasen - Iron Power ökar avkastningen och säkerställer högre kvalitet, mer smak, mer intensiva färger och starkare frukter i alla grödor.</p>"
gid://shopify/Collection/657054990660,buxus-vital-koncentrat-sv,Buxus Vital Koncentrat,"<p>Buxus Vital Koncentrat hjälper din buxbom att bli mer motståndskraftig och livskraftig på ett 100% naturligt sätt. Detta resulterar i en starkare och friskare buxbom som växer på ett balanserat och harmoniskt sätt. Dessutom är en robust och livskraftig buxbom bättre utrustad för att avvärja insektsangrepp som buxbomsmott och sjukdomar som buxbomssvamp. Buxus Vital Koncentrat är en exceptionellt effektiv, stimulerande och näringsgivande produkt för varje buxbom.</p>
<p>Den består av en blandning av specifika, naturliga örtextrakt och är säker för människor, djur och miljön. Ingredienserna i Buxus Vital 1000 ml – Koncentrat absorberas långsamt av växten och rötterna, och distribueras sedan genom savflödet. Detta ger motståndskraft och vitalitet till hela buxbomen.</p>
<p>Buxus Vital Koncentrat kan användas både i öppen jord och i krukor genom att vattna växten och marken. Lösningen tas upp av jorden och växtens rötter. Det rekommenderas att behandla under växtsäsongen och upprepa var tredje vecka. Häll Buxus Vital Koncentrat-lösningen över hela växten tills den är genomvåt. Om det finns tecken på angrepp eller vid kraftigt regn, öka intervallet mellan behandlingarna.</p>"
gid://shopify/Collection/657055023428,snigelforebyggande-koncentrat,Snigelförebyggande Koncentrat,"<p>Snigelförebyggande Koncentrat är lämpligt för att hantera överdrivet besvär orsakade av sniglar, larver, vilda djur och fågelpickning. Idealisk för jordbruk, prydnads- och grönsaksträdgårdar, krukor, samt gräsmattor, gräsytor, idrottsplaner och golfbanor. Snigelförebyggande Koncentrat består av en högkoncentrerad sammansättning av specifika örtkoncentrat.</p>
<p>Lösningen är av naturligt och växtbaserat ursprung. Produkten är giftfri, ej persistent och lämnar inga rester i miljön. Snigelförebyggande Koncentrat erbjuder en indirekt avskräckande effekt på sniglar, larver, vilda djur och fåglar. Produkten stödjer växtens naturliga förmåga att återhämta sig och verkar vårdande, närande och växtstärkande.</p>
<p>Snigelförebyggande Koncentrat har speciellt utvecklats för att förhindra skador från sniglar, larver, vilda djur och fåglar, men den dödar dem inte. Produkten är 100% naturlig och innehåller inga skadliga ämnen. Den är också säker för barn, husdjur och nyttiga trädgårdsinvånare! Snigelförebyggande Koncentrat är tillverkat av naturliga örtextrakt. Dessa extrakt absorberas av jorden och växten. Örtextrakten gör växten och dess omgivning mer motståndskraftig mot betning. Skadedjur kommer inte längre att äta av de behandlade växterna på grund av den oattraktiva miljön. Skadedjuren kommer att dra sig tillbaka till sina gömställen och kan inte utvecklas vidare. På detta sätt kommer besvären att minska naturligt.</p>
<p>Snigelförebyggande Koncentrat är lämpligt för ekologiska trädgårdar. Säker för människor, djur och miljön. Även säker för naturliga rovdjur, husdjur och nyttiga insekter!</p>"
gid://shopify/Collection/657055121732,phytophthora-koncentrat-sv,Phytophthora Koncentrat,"<p>Phytophthora Koncentrat är tillverkat av specifikt aktiva örtkoncentrat och är säkert för människor, djur och miljön. Produkten stöder den naturliga återhämtningsförmågan. Dessutom vårdar, när och stärker den växter mot yttre påverkan, i jorden och vid rötterna. Den har en indirekt effekt mot Phytophthora i potatis och tomater. Lösningen absorberas av växtens blad och stärker dess försvarssystem. Phytophthoras utveckling hämmas och förhindras.</p>"
gid://shopify/Collection/657055154500,nematodkoncentrat,Nematodkoncentrat,"<p>Nematoder – Jordnematodkoncentrat skyddar naturligt växter från olika skadliga nematoder i jorden, såsom rotgallnematoder (som orsakar rosutmattning), olika negativa rotnematoder, potatiscystnematoder och betcystnematoder.</p>
<p>Produkten är en koncentrerad sammansättning av specifikt verkande örtkoncentrat och är giftfri för människor, djur och miljön. Produkten är inte persistent; den bryts ner i jorden och lämnar inga rester kvar.</p>
<p>Nematoder – Jordnematodkoncentrat har en förebyggande effekt mot skadedjur i jorden. Ämnet absorberas av växtrötterna, vilket gör att de kan utveckla sitt eget försvarssystem. Parasitnematoder kommer inte längre att äta av rötterna. Som ett resultat minskar populationen och med tiden kommer besvären att försvinna helt.</p>"
gid://shopify/Collection/657055220036,jordsvampkoncentrat,Jordsvampkoncentrat,"<p>Jordsvampkoncentrat är en högkoncentrerad blandning av specifikt verkande örtkoncentrat och ger en förebyggande effekt mot jordsvampar som verticillium (vissnesjuka), pythium (dämpningssjuka) och fusarium (fot- och rotröta). Produkten stöder den naturliga återhämtningsförmågan, erbjuder vård, näring och stärker växter mot yttre påverkan, i jorden och vid rötterna. Jordsvampkoncentrat är av naturligt och växtbaserat ursprung och är giftfri för människor, djur och miljön.</p>
<p>Godkänd för ekologisk och miljövänlig trädgårdsodling. Jordsvampkoncentrat absorberas av grödans lövverk och jorden. Tack vare de rotstimulerande och grödvårdande ingredienserna i produkten kommer rötterna, bladen och jorden att utveckla ökad motståndskraft och sitt eget försvarssystem. Ingredienserna i produkten, förutom att förbättra jorden och stärka växterna, har en indirekt effekt på skadliga jordsvampar.</p>"
gid://shopify/Collection/657055252804,grasinsektkoncentrat,Gräsinsektkoncentrat,"<p>Gräsinsektkoncentrat har en indirekt avskräckande effekt på förekomsten av ollonborrar (larver av olika skalbaggar som majbagge, junibagge, guldbagge, Sallandbagge etc.), harkranklarver (larver av harkranken) och larver av sorgmyggor i gräs. Gräsinsektkoncentrat absorberas både av gräsplantans rötter och blad. Det ökar gräsets motståndskraft, vilket gör att det i princip utvecklar sitt eget försvarssystem. Även jorden får positiva effekter. Växtens rötter stimuleras, vilket främjar en sund grästillväxt. Ollonborrar, harkranklarver och andra skadliga larver undviker växterna. Dessa skadedjur finner inte längre rötterna och bladen tilltalande. Vid förebyggande användning kommer larverna av harkrank, ollonborrar och sorgmyggor inte att nå puppstadiet.</p>
<p>Gräset blir friskare, rötterna kommer att växa igen och bli mindre attraktiva för skadedjur. Gräsinsektkoncentrat är specifikt utformat för ollonborrar, harkranklarver och sorgmyggelarver i gräsmattor, betesmarker och idrottsplaner. Produkten består av specifikt aktiva örtextrakt och har en indirekt förebyggande roll i att avskräcka jordlevande insekter. Den stöder den naturliga återhämtningsförmågan, vårdar, när och stärker växter mot yttre faktorer, i jorden och vid rötterna. Gräsinsektkoncentrat är av naturligt och växtbaserat ursprung, är giftfritt för människor, djur och miljön och är lämpligt för ekologisk trädgårdsodling.</p>"
gid://shopify/Collection/657055318340,jord-insektskoncentrat,Jord Insektskoncentrat,"<p>Organifer Jordinsektskoncentrat består av specifikt fungerande örtextrakt och erbjuder en förebyggande åtgärd mot jordinsekter. Denna produkt stöder den naturliga återhämtningsförmågan och ger näring, vård och växtstärkande effekter mot yttre påverkan, inom jorden och vid rötterna. Organifer Jordinsektskoncentrat är av naturligt och växtbaserat ursprung och är säkert för människor, djur och miljön. Det är särskilt lämpligt för den ekologiska trädgården. Denna naturliga lösning erbjuder en förebyggande funktion mot förekomsten av morotsflugor, rotlöss, öronvivlar (snutbaggar), larver av ädelsten- och barkbaggar, grönsaksflugor, rottuggarlarver, tusenfotingar och andra skadliga insekter i jorden.</p>
<p>Organifer Jordinsektskoncentrat absorberas av rötterna och bladen på växten, busken eller trädet och förändrar grödans doft och smak. Denna förändring är endast märkbar för insekter. Genom att öka växtens motståndskraft kommer den i princip att utveckla sitt eget försvarssystem. Skadliga jordinsekter kommer då att undvika och sluta konsumera växten. Följaktligen kommer deras reproduktion också att upphöra, och deras population kommer att minska avsevärt. På detta sätt kommer besvären och skadorna naturligt att avta.</p>"
gid://shopify/Collection/657055678788,bladinsektskoncentrat,Bladinsektskoncentrat,"<p>Bladinsektskoncentrat verkar indirekt och förebyggande mot naturliga angripare såsom bladlöss, sköldlöss, rotlöss, ullöss, vita flygare, larver (inklusive buxbomsmottlarver), ollonborrar, liljebaggar, gallmyggor, spinnkvalster, svartflugor, purjolökmalar, svarta böna bladlöss, jordgubbsblomvävlare och stritar.</p>
<p>Medlet absorberas av bladen på växter, buskar eller träd. När motståndskraften ökar, utvecklar växten sitt eget försvarssystem genom detta upptag. Sugande och tuggande bladinsekter försvinner eftersom de inte gillar födan. Andra insekter påverkas inte. På så sätt försvinner problem och skador naturligt.</p>
<p>Bladinsektskoncentrat består av en högkoncentrerad sammansättning av specifikt aktiva örtextrakt. Produkten är av naturligt växtursprung och är giftfri för människor, djur och miljön. Bladinsektskoncentrat kan appliceras genom sprejning i prydnadsträdgården, grönsakslandet och på terrassen eller balkongen. Ätliga växter kan säkert konsumeras.</p>"
gid://shopify/Collection/657055711556,bladsjukdomskoncentrat,Bladsjukdomskoncentrat,"<p>Bladsjukdomar Bladziekten Koncentrat består av en sammansättning av specifikt verkande (icke-giftiga) örtextrakt som gör växter motståndskraftiga mot bladsjukdomar och bladfläckar. Detta inkluderar mjöldagg, falsk mjöldagg, rost, bladfläcksjuka och svartfläcksjuka, samt gräs- och bladsvampar. Det är lämpligt för grödor i prydnadsträdgårdar, grönsaksland och parker där bladsjukdomar kan förekomma på grund av mindre vital jord och svagare växtresistens.</p>
<p>Produkten stöder den naturliga läkeförmågan, ger vård, näring och stärker växterna mot yttre påverkan, i jorden och vid rötterna. Bladsjukdomar Bladziekten Koncentrat absorberas av bladen och rötterna hos grödorna. Tack vare de rotstimulerande och växtvårdande ingredienserna kommer växterna att utveckla ökad motståndskraft och vitalitet. Bladsjukdomar Bladziekten Koncentrat administreras bäst förebyggande, särskilt när det har varit betydande besvär och skador tidigare.</p>"
gid://shopify/Collection/657055744324,basaltlera-jordforbattrare,Basaltlera Jordförbättrare,"<p>Basaltmjöl Jordförbättrare för Lerjord är särskilt lämplig för att förbättra lerjordar. Basaltmjöl Jordförbättrare för Lerjord kännetecknas av ovanligt höga elektromagnetiska värden. Det reagerar med lera-humuskomplexet, vilket gör att leran smulas sönder. Det bryter sammanlänkningen mellan lerapartiklar, vilket resulterar i en jord som är lättare att bearbeta och mer smulig. Dessutom har basaltmjöl den positiva egenskapen att fixera kväve, vilket förhindrar snabb urlakning. Kort sagt blir jorden lättare att arbeta med och får en bättre struktur. Den innehåller också höga koncentrationer av kisel, kalk, magnesium och spårämnen som berikar jorden. Ett 100% naturligt produkt tillverkat av finmalt basalt, som härrör från vulkanisk sten från Eifel.</p>"
gid://shopify/Collection/657055777092,prydnadsgrasmattefron,Prydnadsgräsmattefrön,"<p>Prydnadsgräsfrön – Elegant har utvecklats för dem som kräver hög estetisk värde från sin gräsmatta. De fina svinglarna som används säkerställer en tät och finbladig gräsyta. Denna professionella gräsfröblandning trivs i torra förhållanden och förblir robust när den klipps kort. Gräsmattan visar upp en rik grön nyans med ett exklusivt utseende. De fina svinglarna säkerställer en tät och finbladig matta.</p>
<p>Särskilt lämplig för prydnadsgräsmattor och dekorativa trädgårdar. Denna blandning kallas ofta för prydnads- eller skugggräsmatta i praktiken. Består främst av långsamtväxande grässorter och varianter som behåller sin djupgröna färg året runt, vilket gör denna gräsmatta lättskött. Prydnadsgräsfrön – Elegant anpassar sig väl i skuggade områden, bildar en sluten gräsyta och kan klippas kort.</p>"
gid://shopify/Collection/657055809860,lavagrit,Lavagrit,"<p>Organifer urbergslavagrit är den högsta kvaliteten av lavagrit som finns på marknaden. Denna jordförbättrare har den högsta koncentrationen av mineraler och de bästa bearbetningsmöjligheterna. Den är mångsidig och utmärkt för spridning eller blandning. Används flitigt i trädgårdar som en jordförbättrare, och detta mineralrika lavagrit har också indirekta effekter mot åkerfräken och andra ogräs. Lavagrit har en mycket hög porvolym och förbättrar jordförhållandena i kompakta jordar. Det förbättrar jordstrukturen, vatten- och luftretentionen, rotpenetration och tillgången på mineraler i jorden. Lavagrit används brett och framgångsrikt i trädgårdar, jordbruk, idrottsplaner, skogsbruk och plantskolor.</p>"
gid://shopify/Collection/657055973700,grasmatterepairfron,Gräsmatterepairfrön,"<p>Gräsmatterepairfrön – Resilient innehåller den perfekta återhämtningsformeln för att renovera och stödså alla typer av gräsmattor. Dess super-snabba groning och etablering i befintligt gräs, tillsammans med dess enorma konkurrenskraft, garanterar en Fast Repair-approach. Det fyller snabbt i kala och öppna fläckar. Resultatet är en komplett förvandling till hanterbara kostnader, vilket gör att varje gräsmatta ser ut som ny.</p>
<p>Gräsmatterepairfrön – Resilient kombinerar hög tolerans mot fottrafik och snabb etablering med överlägsen återväxtkapacitet. Denna gräsfröblandning gror, etablerar sig och återhämtar sig snabbt. Gräsmatterepairfrön – Resilient säkerställer en tjock gräsmatta där mossa och ogräs inte har en chans. Det är en professionell gräsfröblandning, mycket lämplig för stödsådd av gräsmattor efter vertikalskärning. Dess snabba groning innebär att den snabbt täcker kala fläckar. Många trädgårdsmästare och förvaltare av idrottsplaner väljer konsekvent Lawn Repair Seed – Resilient-formulan för dess exceptionellt snabba groning och etablering, höga återväxtkapacitet och attraktiva utseende. En betydande del fin engelsk rajgräs underlättar jämn sådd, och dess kombination med ängssvingel säkerställer en exceptionellt robust gräsmatta.</p>"
gid://shopify/Collection/657056039236,honsgodselpellets,Hönsgödselpellets,"<p>Organifer Hönsgödselpellets erbjuder den perfekta lösningen för alla trädgårdsmästare som söker en hälsosam och bördig jord. Dessa pellets är gjorda av 100% ren hönsgödsel, hämtad från holländska gårdar. De är hållbara och kostnadseffektiva, vilket gör dem till ett attraktivt alternativ för alla trädgårdsmästare.</p>
<p>Våra hönsgödselpellets är torkade och hygieniserade genom effektiv kompostering, vilket bevarar näringsämnena. Detta säkerställer att våra pellets garanterat är fria från virus, bakterier, oönskade svampar, ogräs och bakterier, och ger en konstant kvalitet och de högsta gödslingsvärdena utan någon kvalitetsförlust.</p>
<p>Organifer Hönsgödselpellets är inte bara rika på näringsämnen utan också på organiskt material. Det höga innehållet av organiskt material säkerställer en luftig jord som gör det möjligt för grödor att rota djupare och bli mer motståndskraftiga mot sjukdomar och skadedjur. Det förbättrar jordstrukturen och bördigheten, vilket bidrar till jordens hälsa. Dessa hönsgödselpellets har en utmärkt vattenabsorberingskapacitet, upp till fyra gånger sin egen vikt i fukt. Detta håller jorden fuktig och behåller vattnet väl, vilket minskar behovet av bevattning och gör jorden mindre sårbar under torra perioder.</p>
<p>Organifer Hönsgödselpellets är lämpliga för alla typer av jordar och är nödvändiga för en hälsosam och fungerande jord. De är perfekta för grönsaks- och prydnadsträdgårdar, gräsmattor, träd och växter. Pellets är lätta att sprida över marken och trädgården, och de dammar inte. Välj Organifer Hönsgödselpellets om du söker en hållbar och kostnadseffektiv lösning för 100% organisk gödsling, vilket resulterar i en hälsosam och bördig jord och grödor.</p>"
gid://shopify/Collection/657056072004,betesfroang,Betesfröäng,"<p>Ängsgräsfröäng - Specifikt för Hästar och Smådjur är en högkvalitativ betesblandning som är lämplig för både slåtter och bete. Blandningen består av utvalda certifierade gräsfrön; den innehåller flerårigt rajgräs, timotejgräs, ängssvingel och ängskampgräs. Tack vare denna sammansättning är blandningen lämplig för sådd på alla jordtyper och under extensiva förhållanden.</p>
<p>Detta gräsfrö förblir produktivt och smakligt på alla jordtyper och är utmärkt för bete. Även under mindre ideala odlingsförhållanden håller sig ängsgräsfröäng - specifikt för hästar och smådjur bra. Betesblandningen har hög avkastning och lång livslängd. Ängsgräsfröäng - specifikt för hästar och smådjur är en högkvalitativ betesblandning för hästar och består av olika gräs med låg växtpunkt och riklig struktur. För en otroligt motståndskraftig betesmark som är tålig mot trampning. Producerar mycket smakligt gräs, en blandning av hälsosamma gräs med låg sockerhalt. Sammansättningen av denna betesgräsfröblandning är också lämplig för får, getter och hobbydjur.</p>"
gid://shopify/Collection/657056170308,torkad-kogodsel,Torkad kogödsel,"<p>Organifer Premium Torkad Kogödsel är producerad av 100% ren och färsk kogödsel. Den hygieniserade kogödseln, med cirka 55% torrsubstans, är rik på essentiella näringsämnen för ett perfekt resultat. Den höga andelen organiskt material, i rätt kombination med mineraler, humussyror och spårämnen, gör kogödsel till den perfekta allroundgödseln och jordförbättraren.</p>
<p>Denna holländska kvalitetsprodukt torkas och hygieniseras genom kompostering på holländska gårdar, vilket undviker onödig transport och säkerställer produktion från färsk gödsel utan förluster. Den unika komposteringsmetoden garanterar en konstant kvalitet med de högsta gödslingsvärdena och ett perfekt slutprodukt, garanterat helt fri från virus, bakterier, oönskade svampar, ogräs och bakterier. Den är mycket lämplig för gräsmattor, prydnadsträdgårdar, rabatter, lök- och knölväxter, grönsaksland, rosor, krukväxter, fruktträd och betesmarker. Denna torkade gödsel består av 100% ren och färsk kogödsel torkad genom kompostering. Den förbättrar jordstrukturen och vattenhållningsförmågan tack vare det höga innehållet av organiskt material, främjar en bördig markmiljö och ger en naturlig berikning av jorden för att bibehålla långsiktig balans.</p>"
