ID,Handle,Title,DescriptionHTML
gid://shopify/Collection/657054925124,stimulator-de-radacini,Stimulator de rădăcini,"<p>Stimulator de rădăcini - Roots-Power-Concentrate este un stimulator de rădăcini organic, extrem de concentrat. Acest stimulator asigură dezvoltarea rapidă și viguroasă a rădăcinilor și recuperarea rapidă după transplantare la fiecare plantă. În plus, stimulatorul îmbunătățește absorbția nutrienților și structura solului. Este ideal pentru faza de creștere și primele săptămâni ale fazei de înflorire. Asigură că planta are deja suficiente rădăcini la începutul fazei de înflorire, astfel încât să-și poată concentra toată energia în înflorire. Prin urmare, opriți aplicarea Root Stimulator - Roots-Power-Concentrate după a treia săptămână de înflorire. Root Stimulator - Roots-Power-Concentrate stimulează creșterea rădăcinilor și crește rezistența plantei. Acționează rapid și eficient, fiind absorbit aproape imediat de plantă.</p>
<p>Root Stimulator - Roots-Power-Concentrate promovează dezvoltarea plantelor puternice. Produsul este ideal pentru butași și pentru plantele care sunt mutate. De îndată ce primele rădăcini ale plantei devin vizibile, Root Stimulator - Roots-Power-Concentrate poate fi aplicat. Produsul conduce la o dezvoltare mai bună și mai rapidă a rădăcinilor. Root Stimulator - Roots-Power-Concentrate poate fi utilizat și pentru plantele infestate de insecte care mănâncă rădăcinile, pentru a regenera rapid rădăcinile.</p>
<p>Efectul acestui concentrat organic puternic este uimitor. Acest lichid revitalizant asigură o dezvoltare mai rapidă și mai bună a rădăcinilor, o absorbție crescută de oxigen și un transport accelerat de ioni de la început.</p>"
gid://shopify/Collection/657054957892,fertilizator-lichid-pentru-faza-de-inflorire-ro,Fertilizator Lichid pentru Faza de Înflorire,"<p>### Fertilizator Lichid pentru Faza de Înflorire - Iron Power</p>
<p>Nutriție completă, concentrată, bazată pe Fertilizator Lichid pentru Faza de Înflorire - Iron Power, pentru faza de înflorire a plantei. Fertilizatorul Lichid pentru Faza de Înflorire - Iron Power conține toate elementele importante pentru dezvoltarea optimă a mugurilor, florilor, fructelor și plantelor. Oferă energie imediată prin suplimentarea Adenozin Difosfatului (ADP) cu Adenozin Trifosfat (ATP). Stimulează faza de înflorire cu Fosfor (P) și Potasiu (K). Datorită formei unice chelate de Fe, această formă de fier nu necesită energie din partea plantei, ceea ce permite ca întreaga energie să beneficieze înflorirea. În plus, Fertilizatorul Lichid pentru Faza de Înflorire - Iron Power menține frunzele sănătoase și verzi.</p>
<p>Fertilizatorul Lichid pentru Faza de Înflorire - Iron Power este un fertilizator concentrat pentru frunze și rădăcini, administrat la sfârșitul fazei de creștere și în primele 3 săptămâni ale fazei de înflorire a plantei. Conține hormoni naturali pentru înflorire și creștere și crește conținutul de citochinină și clorofilă din frunze. Acest lucru crește și nivelul de zahăr și stimulează producția de clorofilă. Acest fertilizator mărește rezistența plantei, determinând formarea de mai multe lăstari și flori, ceea ce duce la o plantă viguroasă cu înflorire abundentă și randament ridicat.</p>
<p>Fertilizatorul Lichid pentru Faza de Înflorire - Iron Power este utilizat cu mare succes în hidroponie și cultivarea pe substrat, în interior și exterior, în agricultură, pe terenuri de golf și sportive, în grădini ornamentale și de legume, precum și pentru plantele de apartament. Fertilizatorul Lichid pentru Faza de Înflorire - Iron Power crește randamentele și asigură o calitate superioară, gust mai bun, culori mai intense și fructe mai puternice la toate culturile.</p>"
gid://shopify/Collection/657054990660,concentratul-buxus-vital,Concentratul Buxus Vital,"<p>Concentratul Buxus Vital ajută buxusul să devină mai rezistent și mai vibrant într-un mod 100% natural. Acest lucru duce la un buxus mai puternic și mai sănătos, care crește într-un mod echilibrat și armonios. În plus, un buxus robust și vibrant este mai bine echipat pentru a se apăra împotriva atacurilor de insecte, cum ar fi molia buxusului și bolile precum ciuperca buxusului. Concentratul Buxus Vital este un produs extrem de eficient, stimulant și hrănitor pentru fiecare buxus.</p>
<p>Acesta constă într-un amestec de extracte vegetale specifice, naturale și este sigur pentru oameni, animale și mediu. Ingredientele din Buxus Vital 1000 ml – Concentrat sunt absorbite lent de plantă și rădăcini și sunt apoi distribuite prin fluxul de sevă. Acest lucru conferă rezistență și vitalitate întregului buxus.</p>
<p>Concentratul Buxus Vital poate fi utilizat atât în solul plin, cât și în ghivece, prin udarea plantei și a solului. Soluția este preluată de sol și de rădăcinile plantei. Se recomandă tratarea în timpul sezonului de creștere și repetarea la fiecare 3 săptămâni. Turnați soluția de concentrat Buxus Vital pe întreaga plantă până când aceasta este udă complet. Dacă există semne de infestare sau ploi excesive, creșteți intervalul de tratament.</p>"
gid://shopify/Collection/657055023428,concentrat-pentru-prevenirea-melcilor-ro,Concentrat pentru prevenirea melcilor,"<p>Concentratul pentru prevenirea melcilor este potrivit pentru a reduce neplăcerile cauzate de melci, omizi, animale sălbatice care scormonesc și păsări care ciugulesc. Ideal pentru agricultură, grădini ornamentale și de legume, ghivece, precum și peluze, suprafețe de iarbă, terenuri sportive și terenuri de golf. Concentratul pentru prevenirea melcilor constă într-o compoziție extrem de concentrată de extracte vegetale specifice.</p>
<p>Soluția este de origine naturală și botanică. Produsul este netoxic, nepersistent și nu lasă reziduuri în mediu. Concentratul pentru prevenirea melcilor oferă un efect de descurajare indirectă asupra melcilor, omizilor, animalelor sălbatice și păsărilor. Produsul susține capacitatea naturală a plantei de a se recupera și acționează într-un mod hrănitor, nutritiv și întăritor pentru plante.</p>
<p>Concentratul pentru prevenirea melcilor a fost dezvoltat special pentru a preveni daunele cauzate de melci, omizi, animale sălbatice și păsări, dar nu le omoară. Acest produs este 100% natural și nu conține substanțe nocive. Este, de asemenea, sigur pentru copii, animale de companie și locuitorii benefici ai grădinii! Concentratul pentru prevenirea melcilor este realizat din extracte vegetale naturale. Aceste extracte sunt absorbite de sol și de plantă. Extractele vegetale fac planta și împrejurimile sale mai rezistente la hrănirea dăunătorilor. Dăunătorii nu se vor mai hrăni cu plantele tratate din cauza mediului neatractiv. Dăunătorii se vor retrage în ascunzătorile lor și nu se vor mai putea dezvolta. În acest fel, neplăcerile vor diminua în mod natural.</p>
<p>Concentratul pentru prevenirea melcilor este potrivit pentru grădinile organice. Este sigur pentru oameni, animale și mediu. De asemenea, este sigur pentru prădătorii naturali, animale de companie și insectele benefice!</p>"
gid://shopify/Collection/657055121732,concentrat-impotriva-phytophthora,Concentrat împotriva phytophthora,"<p>Concentratul Phytophthora este realizat din concentrate de plante active specifice și este sigur pentru oameni, animale și mediu. Produsul sprijină capacitatea naturală de recuperare. În plus, hrănește, alimentează și întărește plantele împotriva influențelor externe, în sol și la rădăcini. Are un efect indirect împotriva Phytophthora la cartofi și roșii. Soluția este absorbită de frunzele plantei și consolidează sistemul de apărare al acesteia. Dezvoltarea Phytophthora este redusă și prevenită.</p>"
gid://shopify/Collection/657055154500,concentrat-pentru-nematozi,Concentrat pentru nematozi,"<p>Nematodes Concentrate protejează în mod natural plantele de diferiți nematozi dăunători din sol, cum ar fi nematozii de noduli radiculari (care cauzează oboseala trandafirilor), diverși nematozi negativi ai rădăcinilor, nematozii cu cistă ai cartofului și nematozii cu cistă ai sfeclei.</p>
<p>Produsul este o compoziție concentrată de extracte vegetale cu acțiune specifică și este netoxic pentru oameni, animale și mediu. Produsul nu este persistent; se descompune în sol și nu lasă reziduuri în urmă.</p>
<p>Nematodes – Soil Nematode Concentrate oferă o acțiune preventivă împotriva dăunătorilor din sol. Substanța este absorbită de rădăcinile plantelor, permițându-le să își dezvolte propriul sistem de apărare. Nematozii paraziți nu se vor mai hrăni cu rădăcinile. Ca rezultat, populația de nematozi va scădea și, în timp, problema va dispărea complet.</p>"
gid://shopify/Collection/657055220036,concentrat-pentru-ciuperci-din-sol,Concentrat pentru ciuperci din sol,"<p>Concentratul pentru ciuperci din sol Soil Fungi Ground Fungus Concentrate cuprinde un amestec extrem de concentrat de extracte vegetale cu acțiune specifică și oferă acțiune preventivă împotriva ciupercilor din sol, cum ar fi verticillium (boala ofilirii), pythium (boala răsadurilor) și fusarium (putrezirea rădăcinilor și tulpinii). Produsul susține capacitatea naturală de recuperare, oferă îngrijire, hrană și întărește plantele împotriva influențelor externe, în sol și la rădăcini.</p>
<p>Concentratul pentru ciuperci din sol Soil Fungi Ground Fungus Concentrate este de origine naturală și vegetală și este netoxic pentru oameni, animale și mediu. Aprobat pentru grădinăritul organic și ecologic, concentratul pentru ciuperci din sol Soil Fungi Ground Fungus Concentrate este absorbit de frunzele culturilor și de sol. Datorită ingredientelor prezente care stimulează rădăcinile și îngrijesc culturile, rădăcinile, frunzele și solul vor dezvolta o rezistență crescută și propriul sistem de apărare. Ingredientele din produs, pe lângă îmbunătățirea solului și întărirea plantelor, au un efect indirect asupra ciupercilor dăunătoare din sol.</p>"
gid://shopify/Collection/657055252804,concentrat-pentru-insecte-de-gazon,Concentrat pentru insecte de gazon,"<p>Concentrat pentru insecte de gazon</p>
<p>Concentratul pentru insecte de gazon are un efect indirect de respingere asupra prezenței larvelor de cărăbuș (larvele mai multor gândaci, cum ar fi cărăbușul de mai, cărăbușul de iunie, cărăbușul verde, cărăbușul salland etc.), a viermilor de piele (larvele muștei de cocă) și a larvelor muștei sciarid în gazon. Concentratul pentru insecte de gazon este absorbit atât de rădăcină, cât și de lama de iarbă. Crește rezistența gazonului, permițându-i să dezvolte, în esență, propriul mecanism de apărare. Solul beneficiază, de asemenea, pozitiv. Rădăcinile plantelor sunt stimulate, promovând creșterea sănătoasă a gazonului. Larvele de cărăbuș, viermii de piele și alte larve dăunătoare vor evita plantele. Aceste dăunători nu mai găsesc rădăcinile și lamele atractive. Prin utilizare preventivă, larvele de viermi de piele, larvele de cărăbuș și larvele muștei sciarid nu vor ajunge la stadiul de pupă.</p>
<p>Gazonul devine mai sănătos, rădăcinile vor crește din nou și vor deveni mai puțin atractive pentru dăunători. Concentratul pentru insecte de gazon este special conceput pentru larvele de cărăbuș, viermii de piele și larvele muștei sciarid în peluze, pajiști și terenuri sportive. Produsul constă din extracte de plante active specifice și are un rol preventiv indirect în respingerea insectelor din sol. Susține capacitatea naturală de recuperare, oferă îngrijire, hrănește și întărește plantele împotriva factorilor externi, în sol și la rădăcini. Concentratul pentru insecte de gazon este de origine naturală și vegetală, este netoxic pentru oameni, animale și mediu și este potrivit pentru grădinăritul organic.</p>"
gid://shopify/Collection/657055318340,concentrat-pentru-insecte-din-sol,Concentrat pentru insecte din sol,"<p>Concentratul pentru insecte din sol de la Organifer este compus din extracte vegetale cu funcționare specifică și oferă o acțiune preventivă împotriva insectelor din sol. Acest produs susține capacitatea naturală de recuperare și oferă efecte de hrănire, nutriție și întărire a plantelor împotriva influențelor externe, în sol și la rădăcini. Concentratul pentru insecte din sol de la Organifer este de origine naturală și vegetală și este sigur pentru oameni, animale și mediu. Este deosebit de potrivit pentru grădinile organice. Această soluție naturală oferă o funcție preventivă împotriva prezenței viermilor de sârmă (gândaci clic), omizilor din sol (moliilor), gândacilor viței de vie (gândacilor cu bot), larvelor de gândaci bijuterii și de scoarță, muștelor legumelor, viermilor rădăcinilor, simfilidelor și altor insecte dăunătoare din sol.</p>
<p>Concentratul pentru insecte din sol de la Organifer este absorbit de rădăcinile și frunzele plantei, arbustului sau copacului și modifică mirosul și gustul culturii. Această schimbare este perceptibilă doar pentru insecte. Prin creșterea rezistenței, planta își va dezvolta, practic, propriul sistem de apărare. Insectele dăunătoare din sol vor evita și vor înceta să mai consume planta. În consecință, reproducerea lor va înceta, iar populația lor va scădea semnificativ. În acest mod, neplăcerile și daunele vor diminua în mod natural.</p>"
gid://shopify/Collection/657055678788,concentrat-pentru-insecte-de-frunze,Concentrat pentru insecte de frunze,"<p>Concentratul pentru insecte de frunze acționează indirect și preventiv împotriva atacatorilor naturali, cum ar fi afidele, insectele solzi, afidele rădăcinilor, păduchii lanosi, insectele lanose, musculițele albe, omizile (inclusiv omizile moliei buxului), gândacii viței de vie, gândacii crinului, musculițele galbene, acarienii păianjen, muștele negre, moliile prazului, afidele fasolei negre, gândacii florii de căpșuni și cicadele.</p>
<p>Agentul este absorbit de frunzele plantelor, arbuștilor sau copacilor. Pe măsură ce rezistența crește, planta va dezvolta, prin această absorbție, propriul sistem de apărare. Insectele care sug și mestecă frunzele dispar, deoarece nu le place hrana. Alte insecte nu vor fi afectate. În acest fel, problemele și daunele vor dispărea în mod natural.</p>
<p>Concentratul pentru insecte de frunze constă într-o compoziție extrem de concentrată de extracte vegetale active specifice. Produsul este de origine naturală, netoxic pentru oameni, animale și mediu. Concentratul pentru insecte de frunze poate fi aplicat prin pulverizare în grădina ornamentală, grădina de legume, pe terasă sau pe balcon. Plantele comestibile pot fi consumate în siguranță.</p>"
gid://shopify/Collection/657055711556,concentrat-pentru-boli-ale-frunzelor,Concentrat pentru boli ale frunzelor,"<p>Concentratul pentru boli ale frunzelor Leaf Diseases Bladziekten constă într-o compoziție de extracte vegetale cu acțiune specifică (netoxice) care fac plantele rezistente la ciuperci și pete pe frunze. Acestea includ mucegaiul praf și mucegaiul pufos, rugina, boala petelor frunzelor și petele negre, precum și ciupercile de pe iarbă și frunze. Este potrivit pentru culturile din grădini ornamentale, grădini de legume și parcuri unde, din cauza unui sol mai puțin vital și a unei rezistențe mai scăzute a plantelor, pot apărea boli ale frunzelor.</p>
<p>Produsul susține capacitatea naturală de vindecare, oferind îngrijire, hrană și întărire plantelor împotriva influențelor externe, în sol și la rădăcini. Leaf Diseases Bladziekten Concentrate este absorbit de frunzele și rădăcinile culturilor. Datorită ingredientelor prezente care stimulează rădăcinile și îngrijesc plantele, acestea vor dezvolta o rezistență și vitalitate crescute. Leaf Diseases Bladziekten Concentrate este cel mai bine administrat preventiv, mai ales atunci când în trecut au existat probleme și daune semnificative.</p>"
gid://shopify/Collection/657055744324,imbunatatitor-de-sol-cu-argila-bazaltica,Îmbunătățitor de sol cu argilă bazaltică,"<p>Îmbunătățitorul de sol cu argilă bazaltică pentru soluri argiloase este extrem de potrivit pentru îmbunătățirea solurilor argiloase. Îmbunătățitorul de sol cu argilă bazaltică pentru soluri argiloase se caracterizează prin valori electromagnetice extraordinar de ridicate. Reacționează cu complexul argilă-humus, determinând sfărâmarea argilei. Rupe conexiunile dintre particulele de argilă, rezultând un sol mai ușor de lucrat și mai friabil. În plus, pulberea de bazalt are caracteristica pozitivă de a fixa azotul, prevenind scurgerea rapidă a acestuia. Pe scurt, solul devine mai ușor de lucrat și capătă o structură mai bună. De asemenea, conține concentrații ridicate de siliciu, var, magneziu și oligoelemente care îmbogățesc solul. Un produs 100% natural, realizat din bazalt măcinat fin, provenit din rocă vulcanică din Eifel.</p>"
gid://shopify/Collection/657055777092,seminte-pentru-gazon-ornamental,Semințe pentru gazon ornamental,"<p>Semințe pentru gazon ornamental – Elegant au fost dezvoltate pentru cei care cer un aspect estetic de înaltă valoare de la gazonul lor. Festucile fine utilizate asigură un gazon dens și cu frunze fine. Acest amestec profesional de semințe de iarbă prosperă în condiții de secetă și rămâne robust atunci când este tuns scurt. Gazonul afișează o nuanță verde bogată, cu un aspect elegant. Festucile fine asigură un covor de iarbă dens și cu frunze fine.</p>
<p>Potrivit în special pentru peluze ornamentale și grădini decorative. Acest amestec este adesea denumit în practică gazon ornamental sau de umbră. Compus în principal din tipuri de iarbă cu creștere lentă și varietăți care își mențin culoarea verde intens pe tot parcursul anului, acest gazon necesită puțină întreținere. Semințele pentru gazon ornamental – Elegant se adaptează bine în zonele umbrite, formând un covor de iarbă închis și poate fi tuns scurt.</p>"
gid://shopify/Collection/657055809860,pulbere-de-lava,Pulbere de lavă,"<p>Organifer primeval rock lava grit este cel mai înalt calitate lava grit disponibil pe piață. Acest amendament de sol se mândrește cu cea mai mare concentrație de minerale și cele mai bune capacități de procesare. Este versatil și excelent pentru împrăștiere sau amestecare. Folosit pe scară largă în grădini ca îmbunătățitor de sol, acest lava grit extrem de bogat în minerale are, de asemenea, efecte indirecte împotriva cozii-calului și altor buruieni. Are un volum de pori foarte mare și îmbunătățește condițiile solului în solurile compacte. Îmbunătățește structura solului, reținerea apei și aerului, penetrarea rădăcinilor și disponibilitatea mineralelor în sol. Lavagruis este aplicat pe scară largă și cu succes în grădini, agricultură, terenuri sportive, silvicultură și pepiniere.</p>"
gid://shopify/Collection/657055973700,seminte-pentru-restaurarea-gazonului,Semințe pentru restaurarea gazonului,"<p>Semințe pentru repararea gazonului – Resilient conțin formula ideală de recuperare pentru renovarea și suprainsămânțarea tuturor tipurilor de gazon. Germinarea și stabilirea super-rapidă în iarba existentă, susținută de forța sa competitivă imensă, garantează o abordare de reparare rapidă. Umple rapid peticele goale și deschise. Rezultatul este o transformare completă la costuri gestionabile, făcând ca orice gazon să arate ca nou.</p>
<p>Semințele pentru repararea gazonului – Resilient combină toleranța ridicată la trafic intens și stabilirea rapidă cu capacitatea superioară de regenerare. Acest amestec de semințe de iarbă germinează, se stabilește și se recuperează rapid. Semințele pentru repararea gazonului – Resilient asigură un gazon dens în care mușchiul și buruienile nu au nicio șansă. Este un amestec de semințe de iarbă de calitate profesională, foarte potrivit pentru suprainsămânțarea gazonului după scarificare. Germinarea rapidă înseamnă că acoperă rapid peticele goale. Numeroși grădinari și administratori de terenuri sportive aleg constant formula Semințe pentru repararea gazonului – Resilient pentru emergența și stabilirea sa excepțional de rapidă, capacitatea mare de regenerare și aspectul atrăgător. O proporție semnificativă de raigras englez fin facilitează așezarea netedă, iar combinația sa cu festuca de pajiște asigură un gazon extrem de robust.</p>"
