ID,Handle,Title,DescriptionHTML
gid://shopify/Collection/657054925124,stimulator-korenu,Stimulátor kořenů,"<p>Stimulátor kořenů - Roots-Power-Concentrate je vysoce koncentrovaný organický stimulátor kořenů. Tento stimulátor zajišťuje rychlý a silný vývoj kořenů a rychlé zotavení po přesazení u každé rostliny. Kromě toho stimulátor zlepšuje příjem živin a strukturu půdy. Je ideálně vhodný pro růstovou fázi a první týdny fáze kvetení. Zajišťuje, že rostlina již na začátku fáze kvetení má dostatek kořenů, aby mohla veškerou svou energii vložit do kvetení. Proto přestaňte aplikovat Stimulátor kořenů - Roots-Power-Concentrate po třetím týdnu kvetení. Stimulátor kořenů - Roots-Power-Concentrate stimuluje růst kořenů a zvyšuje odolnost rostlin. Působí rychle a efektivně a je rostlinou téměř okamžitě vstřebáván.</p>
<p>Stimulátor kořenů - Roots-Power-Concentrate podporuje vývoj silných rostlin. Produkt je ideální pro řízky a pro rostliny, které jsou přesouvány. Jakmile jsou viditelné první kořeny rostliny, lze aplikovat Stimulátor kořenů - Roots-Power-Concentrate. Produkt vede k lepšímu a rychlejšímu vývoji kořenů. Stimulátor kořenů - Roots-Power-Concentrate lze také použít pro rostliny napadené hmyzem poškozujícím kořeny, aby se rychle regenerovaly kořeny.</p>
<p>Účinek tohoto silného organického koncentrátu je ohromující. Tento revitalizační kapalný přípravek zajišťuje rychlejší a lepší vývoj kořenů, zvýšený příjem kyslíku a zrychlený transport iontů od samého začátku.</p>"
gid://shopify/Collection/657054957892,tekute-hnojivo-pro-fazi-kveteni,Tekuté hnojivo pro fázi kvetení,"<p>Tekuté hnojivo pro fázi kvetení - Iron Power je vysoce koncentrovaná kompletní výživa pro fázi kvetení rostlin. Obsahuje všechny důležité prvky pro optimální vývoj pupenů, květů, plodů a rostlin. Poskytuje okamžitou dodávku energie doplněním Adenosine Diphosphate (ADP) s Adenosine Triphosphate (ATP). Stimuluje fázi kvetení pomocí fosforu (P) a draslíku (K). Díky unikátní chelátové formě železa (Fe) tato forma železa nevyžaduje žádnou energii z rostliny, což umožňuje plné využití energie pro květy. Navíc tekuté hnojivo pro fázi kvetení - Iron Power udržuje listy zdravé a zelené.</p>
<p>Tekuté hnojivo pro fázi kvetení - Iron Power je koncentrované listové a kořenové hnojivo, které se podává na konci růstové fáze a během prvních 3 týdnů fáze kvetení rostliny. Obsahuje přírodní hormony pro kvetení a růst a zvyšuje obsah cytokininu a chlorofylu v listech. Tím se také zvyšuje hladina cukru a stimuluje produkce chlorofylu. Toto hnojivo zvyšuje odolnost rostliny. Rostlina vytváří více výhonků a květů, což vede k silné rostlině s bohatým kvetením a vysokým výnosem.</p>
<p>Tekuté hnojivo pro fázi kvetení - Iron Power je s velkým úspěchem používáno v hydroponii a pěstování v substrátech, uvnitř i venku, v zemědělství, na golfových a sportovních hřištích, v okrasných a zeleninových zahradách, stejně jako pro pokojové rostliny. Tekuté hnojivo pro fázi kvetení - Iron Power zvyšuje výnosy a zajišťuje vyšší kvalitu, lepší chuť, intenzivnější barvy a silnější plody u všech plodin.</p>"
gid://shopify/Collection/657054990660,koncentrat-buxus-vital,Koncentrát Buxus Vital,"<p>Koncentrát Buxus Vital pomáhá vašemu zimostrázu stát se odolnějším a vitálnějším 100% přírodním způsobem. Výsledkem je silnější a zdravější zimostráz, který roste vyváženým a harmonickým způsobem. Navíc robustní a vitální zimostráz je lépe vybaven k obraně proti napadení hmyzem, jako je zavíječ zimostrázový, a chorobám, jako je houba zimostrázová. Koncentrát Buxus Vital je výjimečně účinný, stimulující a výživný produkt pro každý zimostráz.</p>
<p>Skládá se ze směsi specifických, přírodních bylinných extraktů a je bezpečný pro lidi, zvířata a životní prostředí. Složky koncentrátu Buxus Vital 1000 ml – Koncentrát jsou pomalu absorbovány rostlinou a kořeny, a poté jsou distribuovány skrze mízu. To dodává odolnost a vitalitu celému zimostrázu.</p>
<p>Koncentrát Buxus Vital lze použít jak v plné půdě, tak v květináčích zaléváním rostliny a půdy. Roztok je přijímán půdou a kořeny rostliny. Doporučuje se ošetřovat během vegetačního období a opakovat každé 3 týdny. Nalijte roztok koncentrátu Buxus Vital přes celou rostlinu, dokud není úplně mokrá. Pokud se objeví známky napadení nebo nadměrné srážky, interval zvýšte.</p>"
gid://shopify/Collection/657055023428,koncentrat-na-prevenci-proti-snekum,Koncentrát na prevenci proti šnekům,"<p>Koncentrát na prevenci proti šnekům je vhodný pro nadměrné obtíže způsobené šneky, housenkami, divokými zvířaty a ptáky. Ideální pro zemědělství, okrasné a zeleninové zahrady, květináče, trávníky, travnaté plochy, sportovní hřiště a golfová hřiště. Koncentrát na prevenci proti šnekům se skládá z vysoce koncentrované kompozice specifických bylinných koncentrátů.</p>
<p>Roztok je přírodního a rostlinného původu. Produkt je netoxický, neperzistentní a nezanechává žádné zbytky v životním prostředí. Koncentrát na prevenci proti šnekům nabízí nepřímý odstrašující účinek na šneky, housenky, divoká zvířata a ptáky. Produkt podporuje přirozenou schopnost rostlin se zotavit a působí pečujícím, vyživujícím a posilujícím způsobem.</p>
<p>Koncentrát na prevenci proti šnekům byl speciálně vyvinut pro prevenci poškození způsobeného šneky, housenkami, divokými zvířaty a ptáky, ale nezabíjí je. Tento produkt je 100% přírodní a neobsahuje žádné škodlivé látky. Je také bezpečný pro děti, domácí mazlíčky a užitečné obyvatele zahrady! Koncentrát na prevenci proti šnekům je vyroben z přírodních bylinných extraktů. Tyto extrakty jsou absorbovány půdou a rostlinou. Bylinné extrakty činí rostlinu a její okolí odolnější vůči okusování. Škůdci již nebudou na ošetřených rostlinách hodovat kvůli neatraktivnímu prostředí. Škůdci se stáhnou do svých úkrytů a nemohou se dále rozmnožovat. Tímto způsobem se obtíže přirozeně sníží.</p>
<p>Koncentrát na prevenci proti šnekům je vhodný pro ekologické zahrady. Bezpečný pro lidi, zvířata a životní prostředí. Také bezpečný pro přirozené predátory, domácí mazlíčky a užitečný hmyz!</p>"
gid://shopify/Collection/657055121732,koncentrat-phytophthora,Koncentrát Phytophthora,"<p>Koncentrát Phytophthora je vyroben ze specificky aktivních bylinných koncentrátů a je bezpečný pro lidi, zvířata a životní prostředí. Produkt podporuje přirozenou schopnost obnovy. Kromě toho vyživuje, krmí a posiluje rostliny proti vnějším vlivům, v půdě i u kořenů. Má nepřímý účinek proti Phytophthora v bramborách a rajčatech. Roztok je absorbován listy rostlin a posiluje jejich obranný systém. Vývoj Phytophthory je omezen a zamezen.</p>"
gid://shopify/Collection/657055154500,koncentrat-proti-hlisticim,Koncentrát proti hlísticím,"<p>Přirozeně chrání rostliny před různými škodlivými hlísticemi v půdě, jako jsou háďátka (způsobující růžovou únavu), různá negativní kořenová háďátka, bramborová háďátka a řepná háďátka.</p>
<p>Produkt je koncentrovanou směsí specificky působících bylinných koncentrátů a je netoxický pro lidi, zvířata a životní prostředí. Produkt není perzistentní; rozkládá se v půdě a nezanechává žádné zbytky.</p>
<p>Koncentrát proti hlísticím – Soil Nematode Concentrate poskytuje preventivní ochranu proti škůdcům v půdě. Látka je absorbována kořeny rostlin, což jim umožňuje vyvinout vlastní obranný systém. Parazitické hlístice již nebudou na kořenech hodovat. V důsledku toho se populace snižuje a časem nepříjemnosti zcela zmizí.</p>"
gid://shopify/Collection/657055220036,koncentrat-proti-pudnim-houbam,Koncentrát proti půdním houbám,"<p>Koncentrát proti půdním houbám obsahuje vysoce koncentrovanou směs specificky působících bylinných koncentrátů a poskytuje preventivní ochranu proti půdním houbám, jako jsou verticillium (vadnutí rostlin), pythium (nemoc sazenic) a fusarium (hniloba kořenů a stonků). Produkt podporuje přirozenou schopnost obnovy, poskytuje péči, výživu a posiluje rostliny proti vnějším vlivům, v půdě a u kořenů. Koncentrát proti půdním houbám je přírodního a rostlinného původu a je netoxický pro lidi, zvířata a životní prostředí.</p>
<p>Schváleno pro ekologické a bio zahradničení. Koncentrát proti půdním houbám je absorbován listy plodin a půdou. Díky přítomným kořenovým stimulátorům a složkám pečujícím o plodiny se zvýší odolnost kořenů, listů a půdy a vytvoří se vlastní obranný systém. Složky produktu, kromě zlepšování půdy a posilování rostlin, mají nepřímý účinek na škodlivé půdní houby.</p>"
gid://shopify/Collection/657055252804,koncentrat-na-travnikove-skudce,Koncentrát na trávníkové škůdce,"<p>Koncentrát proti trávníkovým škůdcům má nepřímý odpuzující účinek na přítomnost ponrav (larvy mnoha brouků, jako je chroust obecný, chroust letní, zlatohlávek, sálandka atd.), tiplic (larvy tiplic) a larvy smutnic v trávě. Koncentrát proti trávníkovým škůdcům je absorbován jak kořeny, tak listy travní rostliny. Zvyšuje odolnost trávy, což jí umožňuje vyvinout si vlastní obranný mechanismus. Půda také profituje pozitivně. Kořeny rostlin jsou stimulovány, což podporuje zdravý růst trávy. Ponravy, tiplice a další škodlivé larvy se rostlinám vyhnou. Tyto škůdce již nebudou kořeny a listy přitahovat. Při preventivním použití larvy tiplic, ponrav a smutnic nedosáhnou stadia kukly.</p>
<p>Tráva se stává zdravější, kořeny opět rostou a také se stávají méně atraktivními pro škůdce. Koncentrát proti trávníkovým škůdcům je speciálně navržen pro ponravy, tiplice a larvy smutnic v trávnících, pastvinách a sportovních hřištích. Produkt se skládá ze specificky aktivních bylinných extraktů a má nepřímou preventivní roli při odpuzování půdních hmyzů. Podporuje přirozenou schopnost obnovy, poskytuje péči, vyživuje a posiluje rostliny proti vnějším faktorům, v půdě i u kořenů. Koncentrát proti trávníkovým škůdcům je přírodního a rostlinného původu, není toxický pro lidi, zvířata ani životní prostředí a je vhodný pro ekologické zahradničení.</p>"
gid://shopify/Collection/657055318340,koncentrat-proti-pudnim-skudcum,Koncentrát proti půdním škůdcům,"<p>Koncentrát proti půdním škůdcům od Organifer se skládá ze specificky fungujících bylinných extraktů a poskytuje preventivní ochranu proti půdním škůdcům. Tento produkt podporuje přirozenou regenerační schopnost a poskytuje výživu, péči a posilující účinky proti vnějším vlivům, v půdě i u kořenů. Koncentrát proti půdním škůdcům od Organifer je přírodního a rostlinného původu a je bezpečný pro lidi, zvířata i životní prostředí. Je zvláště vhodný pro ekologické zahrady. Toto přírodní řešení nabízí preventivní funkci proti přítomnosti drátovců (kůrovci), půdních housenek (můry), lalokonosců (nosatci), larev lesklíka a kůrovce, zeleninových much, kořenových vrtáků, mnohonožek a dalších škodlivých hmyzu v půdě.</p>
<p>Koncentrát proti půdním škůdcům od Organifer je absorbován kořeny a listy rostlin, keřů nebo stromů a mění vůni a chuť plodiny. Tato změna je vnímatelná pouze pro hmyz. Zvýšením odolnosti rostlina v podstatě vyvine svůj vlastní obranný systém. Škodlivý půdní hmyz se pak rostlině vyhne a přestane ji konzumovat. V důsledku toho se také zastaví jejich rozmnožování a jejich populace se významně sníží. Tímto způsobem se přirozeně sníží obtíže a poškození.</p>"
gid://shopify/Collection/657055678788,koncentrat-proti-listovym-skudcum,Koncentrát proti listovým škůdcům,"<p>Koncentrát proti listovým škůdcům působí nepřímo a preventivně proti přirozeným útočníkům, jako jsou mšice, červci, kořenové mšice, puklice, molice, housenky (včetně housenek zavíječe zimostrázového), lalokonosci, chřestovníčci, hálčivci, roztoči, černé mušky, můry, černé fazolové mšice, květopas jahodový a křísi.</p>
<p>Přípravek je absorbován listy rostlin, keřů nebo stromů. Jakmile se zvýší odolnost, rostlina si tak říkajíc vyvine vlastní obranný systém díky tomuto příjmu. Sající a žvýkající listoví škůdci zmizí, protože jim tato potrava nebude chutnat. Ostatní hmyz nebude ovlivněn. Tímto způsobem přirozeně zmizí problémy a poškození.</p>
<p>Koncentrát proti listovým škůdcům se skládá z vysoce koncentrované směsi specificky aktivních bylinných extraktů. Produkt je přírodního rostlinného původu a je netoxický pro lidi, zvířata a životní prostředí. Koncentrát proti listovým škůdcům lze aplikovat postřikem v okrasné zahradě, zeleninové zahradě a na terase nebo balkónu. Jedlé rostliny lze bezpečně konzumovat.</p>"
gid://shopify/Collection/657055711556,koncentrat-proti-listovym-chorobam,Koncentrát proti listovým chorobám,"<p>Koncentrát proti listovým chorobám Bladziekten obsahuje směs specificky působících (netoxických) bylinných extraktů, které zvyšují odolnost rostlin proti listovým houbám a skvrnám na listech. To zahrnuje padlí, plíseň, rez, listovou skvrnitost a černou skvrnitost, stejně jako trávníkové a listové houby. Je vhodný pro plodiny v okrasných zahradách, zeleninových zahradách a parcích, kde kvůli méně vitální půdě a slabší odolnosti rostlin mohou být přítomny listové choroby.</p>
<p>Produkt podporuje přirozenou schopnost obnovy, poskytuje péči, výživu a posiluje rostliny proti vnějším vlivům, v půdě a u kořenů. Koncentrát proti listovým chorobám Bladziekten je absorbován listy a kořeny plodin. Díky přítomným kořenovým stimulátorům a složkám pečujícím o rostliny se zvyšuje odolnost a vitalita rostlin. Koncentrát proti listovým chorobám Bladziekten je nejlépe aplikovat preventivně, zejména pokud v minulosti došlo k významným obtížím a poškození.</p>"
gid://shopify/Collection/657055744324,bazaltovy-jilovy-zlepsovac-pudy,Bazaltový jílový zlepšovač půdy,"<p>Bazaltový zlepšovač půdy pro jílovitou půdu je mimořádně vhodný pro zlepšení jílovitých půd. Bazaltový zlepšovač půdy pro jílovitou půdu se vyznačuje mimořádně vysokými elektromagnetickými hodnotami. Reaguje s jílovitým-humusovým komplexem, což způsobuje rozpadání jílu. Přerušuje spojení mezi jílovitými částicemi, výsledkem čehož je půda, která se snadněji obdělává a je drobivější. Navíc má bazaltová moučka pozitivní vlastnost fixace dusíku, což zabraňuje jeho rychlému vyplavování. Stručně řečeno, půda se stává snadněji obdělávatelnou a získává lepší strukturu. Obsahuje také vysoké koncentrace křemíku, vápna, hořčíku a stopových prvků, které půdu obohacují. Je to 100% přírodní produkt vyrobený z jemně mleté bazaltové moučky, pocházející z vulkanické horniny z oblasti Eifel.</p>"
gid://shopify/Collection/657055777092,okrasna-semena-travniku,Okrasná semena trávníku,"<p>Okrasná semena trávy – Elegant byla vyvinuta pro ty, kteří vyžadují vysokou estetickou hodnotu svého trávníku. Jemné kostřavy zajišťují hustý a jemnolistý trávník. Tato profesionální směs travního osiva prospívá v suchých podmínkách a zůstává robustní i při nízkém sečení. Trávník vykazuje sytě zelený odstín s luxusním vzhledem. Jemné kostřavy zajišťují hustý a jemnolistý porost.</p>
<p>Zvláště vhodné pro okrasné trávníky a dekorativní zahrady. Tato směs je často označována jako okrasný nebo stinný trávník v praxi. Skládá se převážně z pomalu rostoucích druhů a odrůd trávy, které si udržují svou tmavě zelenou barvu po celý rok, což znamená nízkou údržbu. Okrasná semena trávy – Elegant se dobře přizpůsobují stinným oblastem, vytvářejí uzavřený trávníkový pokryv a mohou být sečena na krátko.</p>"
gid://shopify/Collection/657055809860,lavova-drt,Lávová drť,"<p>Lávová drť Organifer primeval rock je nejkvalitnější lávová drť dostupná na trhu. Tento zlepšovač půdy se pyšní nejvyšší koncentrací minerálů a nejlepšími zpracovatelskými schopnostmi. Je všestranný a vynikající pro rozptylování nebo míchání. Široce používaná v zahradách jako zlepšovač půdy, tato vysoce minerální lávová drť také nepřímo působí proti přesličce a dalším plevelům. Má velmi vysoký objem pórů a zlepšuje podmínky půdy v zhutněných půdách. Zlepšuje strukturu půdy, zadržování vody a vzduchu, pronikání kořenů a dostupnost minerálů v půdě. Lavagruis je široce a úspěšně používán v zahradách, zemědělství, na sportovních hřištích, v lesnictví a školkách.</p>"
gid://shopify/Collection/657055973700,semena-na-opravu-travniku,Semena na opravu trávníku,"<p>Semena na opravu trávníku – Resilient obsahují ideální obnovovací formuli pro renovaci a dosev všech typů trávníků. Jejich velmi rychlé klíčení a zakořenění v existující trávě, podpořené obrovskou konkurenční silou, zaručuje přístup Fast Repair. Rychle zaplňují holá a otevřená místa. Výsledkem je kompletní obnova za přijatelné náklady, díky které každý trávník vypadá jako nový.</p>
<p>Semena na opravu trávníku – Resilient kombinují vysokou toleranci vůči zatížení a rychlé zakořenění s vynikající kapacitou regeneračního růstu. Tato směs travního osiva klíčí, zakořeňuje a obnovuje se velmi rychle. Semena na opravu trávníku – Resilient zajišťují hustý trávník, kde nemají mech ani plevel šanci. Jedná se o profesionální směs travního osiva, která je vysoce vhodná pro dosev trávníků po vertikutaci. Díky rychlému klíčení rychle zakrývá holá místa. Mnoho zahradníků a správců sportovních hřišť pravidelně volí formuli Semena na opravu trávníku – Resilient pro její mimořádně rychlé klíčení a zakořenění, vysokou kapacitu regeneračního růstu a atraktivní vzhled. Významný podíl jemné anglické žitné trávy usnadňuje hladké položení a její kombinace s kostřavou luční zajišťuje mimořádně odolný trávník.</p>"
gid://shopify/Collection/657056039236,kureci-hnojivo-pelety,Kuřecí hnojivo pelety,"<p>Organifer kuřecí hnojivo pelety poskytují dokonalé řešení pro každého zahradníka, který hledá zdravou a úrodnou půdu. Tyto pelety jsou vyrobeny ze 100% čistého kuřecího hnoje pocházejícího z nizozemských farem. Jsou udržitelné a nákladově efektivní, což z nich činí atraktivní volbu pro každého zahradníka.</p>
<p>Naše kuřecí hnojivo pelety jsou sušené a hygienizované pomocí efektivního kompostování, které zachovává živiny. To zajišťuje, že naše pelety jsou zaručeně bez virů, zárodků, nežádoucích hub, plevelů a bakterií a poskytují konstantní kvalitu a nejvyšší hnojivé hodnoty bez jakékoli ztráty kvality.</p>
<p>Organifer kuřecí hnojivo pelety jsou nejen bohaté na živiny, ale také na organickou hmotu. Vysoký obsah organické hmoty zajišťuje vzdušnou půdu, která umožňuje plodinám hlubší zakořenění a větší odolnost vůči chorobám a škůdcům. Zlepšuje strukturu a úrodnost půdy, což přispívá k jejímu zdraví. Tyto kuřecí hnojivo pelety mají skvělou schopnost absorpce vody, až 4krát své vlastní hmotnosti vlhkosti. To udržuje půdu vlhkou a dobře zadržuje vodu, což snižuje potřebu zalévání a činí půdu méně náchylnou během suchých období.</p>
<p>Organifer kuřecí hnojivo pelety jsou vhodné pro všechny typy půd a jsou nezbytné pro zdravou a funkční půdu. Jsou perfektní pro zeleninové a okrasné zahrady, trávníky, stromy a rostliny. Pelety se snadno rozprostřou po pozemku a zahradě a nevytvářejí prach. Vyberte si Organifer kuřecí hnojivo pelety, pokud hledáte udržitelné a nákladově efektivní řešení pro 100% organické hnojení, které povede ke zdravé a úrodné půdě a plodinám.</p>"
