GID,metatitle,metadescription
gid://shopify/Product/15448960696644,Gnojilo za trato vse v enem (10 kg - za 200 m2),"Travno gnojilo All-In-One je zasnovano za vzpostavitev in vzdrževanje globoko zelene trate.Izjemno gnojilo, primerno za gnojenje vseh vrst travnikov in tal."
gid://shopify/Product/15448960991556,Gnojilo za trato vse v enem (20 kg - za 400 m2),"Travno gnojilo All-In-One je zasnovano za vzpostavitev in vzdrževanje globoko zelene trate.Izjemno gnojilo, primerno za gnojenje vseh vrst travnikov in tal."
gid://shopify/Product/15448961155396,Jesensko gnojilo vse v enem (20x = 400 kg - za 8000 m2),To jesensko gnojilo je zelo bogato s kalijem in nudi trat dodatno zaščito. Gnojilo povečuje odpornost na neposredne učinke zmrzali.
gid://shopify/Product/15448961319236,"Gnojilo za trato vse v enem (Velika vreča 1000 kg – za 20,000 m2)","Travno gnojilo All-In-One je zasnovano za vzpostavitev in vzdrževanje globoko zelene trate.Izjemno gnojilo, primerno za gnojenje vseh vrst travnikov in tal."
gid://shopify/Product/15448961909060,Gnojilo za trato vse v enem (40x - 800 kg - za 16.000 m2),"Travno gnojilo All-In-One je zasnovano za vzpostavitev in vzdrževanje globoko zelene trate.Izjemno gnojilo, primerno za gnojenje vseh vrst travnikov in tal."
gid://shopify/Product/15448964104516,Gnojilo za trato vse v enem (20x - 400 kg - za 8.000 m2),"Travno gnojilo All-In-One je zasnovano za vzpostavitev in vzdrževanje globoko zelene trate.Izjemno gnojilo, primerno za gnojenje vseh vrst travnikov in tal."
gid://shopify/Product/15448964202820,Gnojilo za trato vse v enem (10x - 200 kg - za 4.000 m2),"Travno gnojilo All-In-One je zasnovano za vzpostavitev in vzdrževanje globoko zelene trate.Izjemno gnojilo, primerno za gnojenje vseh vrst travnikov in tal."
gid://shopify/Product/15448964661572,Vrtno gnojilo vse v enem (20 kg - za 200 m2),"Vrtno gnojilo All-In-One je zasnovano za optimalno delovanje cvetočih rastlin, grmovnic, dreves, vrtnic, trajnic, jagod ter pridelkov sadja in zelenjave."
gid://shopify/Product/15448972951876,Vrtno gnojilo vse v enem (10 kg - za 100 m2),"Vrtno gnojilo All-In-One je zasnovano za optimalno delovanje cvetočih rastlin, grmovnic, dreves, vrtnic, trajnic, jagod ter pridelkov sadja in zelenjave."
gid://shopify/Product/15448973279556,Vrtno gnojilo vse v enem (10x =200 kg - za 2.000 m2),"Vrtno gnojilo All-In-One je zasnovano za optimalno delovanje cvetočih rastlin, grmovnic, dreves, vrtnic, trajnic, jagod ter pridelkov sadja in zelenjave."
gid://shopify/Product/15448975114564,"Vrtno gnojilo vse v enem (Velika vreča 1000 kg – za 10,000 m2)","Vrtno gnojilo All-In-One je zasnovano za optimalno delovanje cvetočih rastlin, grmovnic, dreves, vrtnic, trajnic, jagod ter pridelkov sadja in zelenjave."
gid://shopify/Product/15448975343940,Vegansko rastlinsko gnojilo (10 kg za 100 m2),"Vegansko rastlinsko gnojilo je 100 % organsko rastlinsko gnojilo, popolnoma brez sestavin živalskega izvora, kot je gnoj."
gid://shopify/Product/15448975573316,Vrtno gnojilo vse v enem (40x = 800 kg - za 8.000 m2),"Vrtno gnojilo All-In-One je zasnovano za optimalno delovanje cvetočih rastlin, grmovnic, dreves, vrtnic, trajnic, jagod ter pridelkov sadja in zelenjave."
gid://shopify/Product/15448975704388,Vegansko rastlinsko gnojilo (20 kg za 200 m2),"Vegansko rastlinsko gnojilo je 100 % organsko rastlinsko gnojilo, popolnoma brez sestavin živalskega izvora, kot je gnoj."
gid://shopify/Product/15448978161988,Vrtno gnojilo vse v enem (20x = 400 kg - za 4.000 m2),"Vrtno gnojilo All-In-One je zasnovano za optimalno delovanje cvetočih rastlin, grmovnic, dreves, vrtnic, trajnic, jagod ter pridelkov sadja in zelenjave."
gid://shopify/Product/15448978194756,Vegansko rastlinsko gnojilo (Velika vreča 1000 kg za 10.000 m2),"Vegansko rastlinsko gnojilo je 100 % organsko rastlinsko gnojilo, popolnoma brez sestavin živalskega izvora, kot je gnoj."
gid://shopify/Product/15448978981188,Vegansko rastlinsko gnojilo (10x = 200 kg za 2.000 m2),"Vegansko rastlinsko gnojilo je 100 % organsko rastlinsko gnojilo, popolnoma brez sestavin živalskega izvora, kot je gnoj."
gid://shopify/Product/15448979276100,Vegansko rastlinsko gnojilo (20x = 400 kg za 4.000 m2),"Vegansko rastlinsko gnojilo je 100 % organsko rastlinsko gnojilo, popolnoma brez sestavin živalskega izvora, kot je gnoj."
gid://shopify/Product/15448986157380,Vegansko rastlinsko gnojilo (40x = 800 kg za 8.000 m2),"Vegansko rastlinsko gnojilo je 100 % organsko rastlinsko gnojilo, popolnoma brez sestavin živalskega izvora, kot je gnoj."
gid://shopify/Product/15448986845508,Lavameal iz Eifelske pradavne kamnine (20 kg – Za 200 m2),Lavameal iz Eifelske pradavne kamnine je najkakovostnejša pradavna kamninska moka. V sodelovanju s strokovnjaki za tla je bila razvita edinstvena lavameal.
gid://shopify/Product/15448987009348,Lavameal iz Eifelske pradavne kamnine (12x = 240 kg Za 2400 m2),Lavameal iz Eifelske pradavne kamnine je najkakovostnejša pradavna kamninska moka. V sodelovanju s strokovnjaki za tla je bila razvita edinstvena lavameal.
gid://shopify/Product/15448989237572,Lavameal iz Eifelske pradavne kamnine (48x = 960 kg Za 9600 m2),Lavameal iz Eifelske pradavne kamnine je najkakovostnejša pradavna kamninska moka. V sodelovanju s strokovnjaki za tla je bila razvita edinstvena lavameal.
gid://shopify/Product/15448989466948,Apnenčevo gnojilo z magnezijem (20 kg za 400 m2),To apnenčevo gnojilo za vse sezone iz Organiferja je obogateno z magnezijem. Idealno je za zaščito tal pred pretirano zakisanostjo.
gid://shopify/Product/15448990449988,Apnenčevo gnojilo z magnezijem (1200 kg za 24.000 m2),To apnenčevo gnojilo za vse sezone iz Organiferja je obogateno z magnezijem. Idealno je za zaščito tal pred pretirano zakisanostjo.
gid://shopify/Product/15448990482756,Apnenčevo gnojilo z magnezijem (600 kg za 12.000 m2),To apnenčevo gnojilo za vse sezone iz Organiferja je obogateno z magnezijem. Idealno je za zaščito tal pred pretirano zakisanostjo.
gid://shopify/Product/15448992776516,Apnenčevo gnojilo z magnezijem (10x = 200 kg za 4.000 m2),To apnenčevo gnojilo za vse sezone iz Organiferja je obogateno z magnezijem. Idealno je za zaščito tal pred pretirano zakisanostjo.
gid://shopify/Product/15448993268036,Apnenčevo gnojilo z magnezijem (40x = 800 kg za 16.000 m2),To apnenčevo gnojilo za vse sezone iz Organiferja je obogateno z magnezijem. Idealno je za zaščito tal pred pretirano zakisanostjo.
gid://shopify/Product/15448996413764,Apnenčevo gnojilo z magnezijem (20x = 400 kg za 8.000 m2),To apnenčevo gnojilo za vse sezone iz Organiferja je obogateno z magnezijem. Idealno je za zaščito tal pred pretirano zakisanostjo.
gid://shopify/Product/15448997003588,Lavameal iz Eifelske pradavne kamnine (24x = 480 kg Za 4800 m2),Lavameal iz Eifelske pradavne kamnine je najkakovostnejša pradavna kamninska moka. V sodelovanju s strokovnjaki za tla je bila razvita edinstvena lavameal.
gid://shopify/Product/15449001001284,Apnenčevo gnojilo z magnezijem (5 kg za 100 m2),To apnenčevo gnojilo za vse sezone iz Organiferja je obogateno z magnezijem. Idealno je za zaščito tal pred pretirano zakisanostjo.
gid://shopify/Product/15449001820484,Tekoče gnojilo za fazo rasti - Amino Power 250 ml za 125 l,"Tekoče gnojilo za fazo rasti - Amino Power je popolno gnojilo, posebej zasnovano za fazo rasti vsake rastline in pridelka (Faza 1)."
gid://shopify/Product/15449001951556,Tekoče gnojilo za fazo rasti - Amino Power 500 ml za 250 l,"Tekoče gnojilo za fazo rasti - Amino Power je popolno gnojilo, posebej zasnovano za fazo rasti vsake rastline in pridelka (Faza 1)."
gid://shopify/Product/15449002344772,Tekoče gnojilo za fazo rasti - Amino Power 1000 ml za 500 l,"Tekoče gnojilo za fazo rasti - Amino Power je popolno gnojilo, posebej zasnovano za fazo rasti vsake rastline in pridelka (Faza 1)."
gid://shopify/Product/15449003622724,Tekoče gnojilo za fazo cvetenja - Iron Power 500 ml koncentrat,"Tekoče gnojilo za fazo cvetenja - Iron Power je hranilna raztopina na osnovi tekočega gnojila, posebej zasnovana za fazo cvetenja rastline."
gid://shopify/Product/15449003655492,Tekoče gnojilo za fazo cvetenja - Iron Power 250 ml koncentrat,"Tekoče gnojilo za fazo cvetenja - Iron Power je hranilna raztopina na osnovi tekočega gnojila, posebej zasnovana za fazo cvetenja rastline."
gid://shopify/Product/15449003884868,Tekoče gnojilo za fazo cvetenja - Iron Power 1000 ml koncentrat,"Tekoče gnojilo za fazo cvetenja - Iron Power je hranilna raztopina na osnovi tekočega gnojila, posebej zasnovana za fazo cvetenja rastline."
gid://shopify/Product/15449004114244,Stimulans za korenine - Roots Power Koncentrat - 250 ml,Stimulant za korenine - Roots Power je koncentriran organski stimulant za korenine. Ta stimulant zagotavlja hitro in močno rast korenin pri vsaki rastlini.
gid://shopify/Product/15449005195588,Buxus Vital 250 ml – koncentrat za 25 metrov žive meje iz pušpana,Buxus Vital koncentrat pomaga vašemu pušpanu naravno povečati odpornost in vitalnost za 100 %. Rezultat je močnejši in bolj zdrav pušpan.
gid://shopify/Product/15449005556036,Stimulans za korenine - Roots Power Koncentrat - 500 ml,Stimulant za korenine - Roots Power je koncentriran organski stimulant za korenine. Ta stimulant zagotavlja hitro in močno rast korenin pri vsaki rastlini.
gid://shopify/Product/15449005588804,Stimulans za korenine - Roots Power Koncentrat - 1000 ml,Stimulant za korenine - Roots Power je koncentriran organski stimulant za korenine. Ta stimulant zagotavlja hitro in močno rast korenin pri vsaki rastlini.
gid://shopify/Product/15449005687108,Buxus Vital 500 ml – koncentrat za 50 metrov žive meje iz pušpana,Buxus Vital koncentrat pomaga vašemu pušpanu naravno povečati odpornost in vitalnost za 100 %. Rezultat je močnejši in bolj zdrav pušpan.
gid://shopify/Product/15449006833988,Buxus Vital 1000 ml – koncentrat za 100 m žive meje iz pušpana,Buxus Vital koncentrat pomaga vašemu pušpanu naravno povečati odpornost in vitalnost za 100 %. Rezultat je močnejši in bolj zdrav pušpan.
gid://shopify/Product/15449006899524,Preprečevanje polžev 500 ml – koncentrat za 500 m2,"Koncentrat za preprečevanje polžev se lahko uporablja ob prekomerni nadlogi polžev, gosenic, prostoživečih živali in ptic. Primeren je za kmetijstvo."
gid://shopify/Product/15449007391044,Preprečevanje polžev 250 ml – koncentrat za 250 m2,"Koncentrat za preprečevanje polžev se lahko uporablja ob prekomerni nadlogi polžev, gosenic, prostoživečih živali in ptic. Primeren je za kmetijstvo."
gid://shopify/Product/15449007489348,Preprečevanje polžev 1000 ml – koncentrat za 1000 m2,"Koncentrat za preprečevanje polžev se lahko uporablja ob prekomerni nadlogi polžev, gosenic, prostoživečih živali in ptic. Primeren je za kmetijstvo."
gid://shopify/Product/15449009422660,Koncentrat proti fitoftori – 250 ml za 250 m2,Koncentrat proti fitoftori je sestavljen iz specifičnih rastlinskih koncentratov in je varen za ljudi. Izdelek podpira naravno sposobnost okrevanja rastlin.
gid://shopify/Product/15449013256516,Koncentrat proti fitoftori – 500 ml za 500 m2,Koncentrat proti fitoftori je sestavljen iz specifičnih rastlinskih koncentratov in je varen za ljudi. Izdelek podpira naravno sposobnost okrevanja rastlin.
gid://shopify/Product/15449013289284,Koncentrat proti fitoftori – 1000 ml za 1000 m2,Koncentrat proti fitoftori je sestavljen iz specifičnih rastlinskih koncentratov in je varen za ljudi. Izdelek podpira naravno sposobnost okrevanja rastlin.
gid://shopify/Product/15449013322052,Nematode - Koncentrat proti talnim ogorčicam – 250 ml za 250 m2,"Naravno ščiti rastline pred različnimi škodljivimi ogorčicami v tleh, kot so rožne ogorčice, različne škodljive koreninske ogorčice."
gid://shopify/Product/15449014174020,Nematode - Koncentrat proti talnim ogorčicam – 500ml za 500 m2,"Naravno ščiti rastline pred različnimi škodljivimi ogorčicami v tleh, kot so rožne ogorčice, različne škodljive koreninske ogorčice."
gid://shopify/Product/15449015025988,Koncentrat proti insektom na travi - 500 ml za 125 m2,"Koncentrat proti insektom na travi ima posreden odganjajoč učinek proti prisotnosti ogrcev ličinke številnih hroščev, kot so majskega hrošča."
gid://shopify/Product/15449015058756,Koncentrat proti insektom na travi - 250 ml za 62 m2,"Koncentrat proti insektom na travi ima posreden odganjajoč učinek proti prisotnosti ogrcev ličinke številnih hroščev, kot so majskega hrošča."
gid://shopify/Product/15449015091524,Koncentrat proti talnim glivam – 250 ml za 250 m2,Koncentrat talnih gliv je sestavljen iz visoko koncentrirane mešanice specifičnih rastlinskih izvlečkov in deluje preventivno proti talnim glivam.
gid://shopify/Product/15449015550276,Nematode - Koncentrat proti talnim ogorčicam 1000 ml za 1000 m2,"Naravno ščiti rastline pred različnimi škodljivimi ogorčicami v tleh, kot so rožne ogorčice, različne škodljive koreninske ogorčice."
gid://shopify/Product/15449017286980,Koncentrat proti talnim glivam – 500 ml za 500 m2,Koncentrat talnih gliv je sestavljen iz visoko koncentrirane mešanice specifičnih rastlinskih izvlečkov in deluje preventivno proti talnim glivam.
gid://shopify/Product/15449017483588,Koncentrat proti insektom na travi - 1000 ml za 250 m2,"Koncentrat proti insektom na travi ima posreden odganjajoč učinek proti prisotnosti ogrcev ličinke številnih hroščev, kot so majskega hrošča."
gid://shopify/Product/15449017516356,Koncentrat proti talnim glivam – 1000 ml za 1000 m2,Koncentrat talnih gliv je sestavljen iz visoko koncentrirane mešanice specifičnih rastlinskih izvlečkov in deluje preventivno proti talnim glivam.
gid://shopify/Product/15449017581892,Koncentrat proti talnim insektom – 1000 ml za 1000 m2,Koncentrat proti talnim insektom je sestavljen iz specifičnih rastlinskih izvlečkov in deluje preventivno pri odganjanju talnih insektov.
gid://shopify/Product/15449019416900,Koncentrat proti talnim insektom – 250 ml za 250 m2,Koncentrat proti talnim insektom je sestavljen iz specifičnih rastlinskih izvlečkov in deluje preventivno pri odganjanju talnih insektov.
gid://shopify/Product/15449021153604,Koncentrat proti talnim insektom – 500 ml za 500 m2,Koncentrat proti talnim insektom je sestavljen iz specifičnih rastlinskih izvlečkov in deluje preventivno pri odganjanju talnih insektov.
gid://shopify/Product/15449022005572,Koncentrat proti listnim boleznim – 500 ml za 500 m2,"Koncentrat proti listnim boleznim je sestavljen iz mešanice specifičnih rastlinskih izvlečkov, ki krepijo rastline proti listnim glivam in boleznim."
gid://shopify/Product/15449022628164,Koncentrat proti listnim insektom – 250 ml za 250 m2,"Koncentrat proti listnim insektom ima posreden in preventiven učinek pri odganjanju naravnih škodljivcev, kot so listne uši, kaparji, koreninske uši."
gid://shopify/Product/15449024201028,Koncentrat proti listnim boleznim – 250 ml za 250 m2,"Koncentrat proti listnim boleznim je sestavljen iz mešanice specifičnih rastlinskih izvlečkov, ki krepijo rastline proti listnim glivam in boleznim."
gid://shopify/Product/15449024692548,Koncentrat proti listnim boleznim – 1000 ml za 1000 m2,"Koncentrat proti listnim boleznim je sestavljen iz mešanice specifičnih rastlinskih izvlečkov, ki krepijo rastline proti listnim glivam in boleznim."
gid://shopify/Product/15449026199876,Koncentrat proti listnim insektom – 1000 ml za 1000 m2,"Koncentrat proti listnim insektom ima posreden in preventiven učinek pri odganjanju naravnih škodljivcev, kot so listne uši, kaparji, koreninske uši."
gid://shopify/Product/15449026724164,Bazaltna moka za izboljšanje tal za glinena tla (20 kg za 200 m2),Bazaltna moka za izboljšanje tal za glinena tla je zelo učinkovita pri izboljšanju glinenih tal. Odlikuje jo izjemno visoka elektromagnetna vrednost.
gid://shopify/Product/15449027051844,Koncentrat proti listnim insektom – 500 ml za 500 m2,"Koncentrat proti listnim insektom ima posreden in preventiven učinek pri odganjanju naravnih škodljivcev, kot so listne uši, kaparji, koreninske uši."
gid://shopify/Product/15449027084612,Bazaltna moka za izboljšanje tal za glinena tla (240 kg - 2.400 m2),Bazaltna moka za izboljšanje tal za glinena tla je zelo učinkovita pri izboljšanju glinenih tal. Odlikuje jo izjemno visoka elektromagnetna vrednost.
gid://shopify/Product/15449028133188,Bazaltna moka za izboljšanje tal za glinena tla (960kg za 9.600 m2),Bazaltna moka za izboljšanje tal za glinena tla je zelo učinkovita pri izboljšanju glinenih tal. Odlikuje jo izjemno visoka elektromagnetna vrednost.
gid://shopify/Product/15449028264260,Bazaltna moka za izboljšanje tal za glinena tla (480kg za 4.800 m2),Bazaltna moka za izboljšanje tal za glinena tla je zelo učinkovita pri izboljšanju glinenih tal. Odlikuje jo izjemno visoka elektromagnetna vrednost.
gid://shopify/Product/15449028395332,Lava pesek iz prvobitne kamnine Eifel (12x – 240 kg za 2.400 m2),Lava pesek iz Eifelske pradavne kamnine je najkakovostnejši lava pesek. Je izboljševalec tal z najvišjo koncentracijo mineralov.
gid://shopify/Product/15449028723012,Lava pesek iz prvobitne kamnine Eifel (1000 kg za 10.000 m2),Lava pesek iz Eifelske pradavne kamnine je najkakovostnejši lava pesek. Je izboljševalec tal z najvišjo koncentracijo mineralov.
gid://shopify/Product/15449028755780,Lava pesek iz prvobitne kamnine Eifel (25x – 500 kg za 5.000 m2),Lava pesek iz Eifelske pradavne kamnine je najkakovostnejši lava pesek. Je izboljševalec tal z najvišjo koncentracijo mineralov.
gid://shopify/Product/15449028886852,Seme okrasnih trav - Elegant (1 kg za 50 m2),"Trava za okrasne trate – Elegant je za tiste, ki od svoje trate pričakujejo estetsko vrednost. Uporabljene fine bilnice zagotavljajo gost in travni pokrov."
gid://shopify/Product/15449030558020,Seme okrasnih trav - Elegant (5 kg za 250 m2),"Trava za okrasne trate – Elegant je za tiste, ki od svoje trate pričakujejo estetsko vrednost. Uporabljene fine bilnice zagotavljajo gost in travni pokrov."
gid://shopify/Product/15449031049540,Lava pesek iz prvobitne kamnine Eifel (20 kg za 200 m2),Lava pesek iz Eifelske pradavne kamnine je najkakovostnejši lava pesek. Je izboljševalec tal z najvišjo koncentracijo mineralov.
gid://shopify/Product/15449033376068,Seme za popravilo trate – Odporno (5 kg za 250 m2),Trava za obnovo trate Organifer – Odporna formulo za prenovo in presajanje vseh vrst travnih površin. Izjemno kalitev in vzpostavitev v obstoječi travi.
gid://shopify/Product/15449033408836,Seme okrasnih trav - Elegant (15 kg za 750 m2),"Trava za okrasne trate – Elegant je za tiste, ki od svoje trate pričakujejo estetsko vrednost. Uporabljene fine bilnice zagotavljajo gost in travni pokrov."
gid://shopify/Product/15449033933124,Seme za popravilo trate – Odporno (1 kg za 50 m2),Trava za obnovo trate Organifer – Odporna formulo za prenovo in presajanje vseh vrst travnih površin. Izjemno kalitev in vzpostavitev v obstoječi travi.
gid://shopify/Product/15449036325188,Travna semena za pašnike–Travnik za konje in manjšo živino 15kg,"Organifer Travnik je vrhunska pašna mešanica, primerna tako za košnjo kot za pašo. Organifer Travnik je izbrana mešanica certificiranih travnih semen."
gid://shopify/Product/15449037963588,Peleti iz piščančjega gnoja (5 kg za 50 m2),Organifer Premium Peleti iz Piščančjega Gnoja so narejeni iz 100 % čistega piščančjega gnoja in imajo NPK vrednost 4-3-3.
gid://shopify/Product/15449037996356,Seme za popravilo trate – Odporno (15 kg za 750 m2),Trava za obnovo trate Organifer – Odporna formulo za prenovo in presajanje vseh vrst travnih površin. Izjemno kalitev in vzpostavitev v obstoječi travi.
gid://shopify/Product/15449038422340,Peleti iz piščančjega gnoja (10 kg za 100 m2),Organifer Premium Peleti iz Piščančjega Gnoja so narejeni iz 100 % čistega piščančjega gnoja in imajo NPK vrednost 4-3-3.
gid://shopify/Product/15449038618948,Peleti iz piščančjega gnoja (20 kg za 200 m2),Organifer Premium Peleti iz Piščančjega Gnoja so narejeni iz 100 % čistega piščančjega gnoja in imajo NPK vrednost 4-3-3.
gid://shopify/Product/15449038815556,Peleti iz piščančjega gnoja (40x = 800 kg za 8000 m2),Organifer Premium Peleti iz Piščančjega Gnoja so narejeni iz 100 % čistega piščančjega gnoja in imajo NPK vrednost 4-3-3.
gid://shopify/Product/15449038913860,Peleti iz piščančjega gnoja (20x = 400 kg za 4000 m2),Organifer Premium Peleti iz Piščančjega Gnoja so narejeni iz 100 % čistega piščančjega gnoja in imajo NPK vrednost 4-3-3.
gid://shopify/Product/15449039077700,Peleti iz piščančjega gnoja (10x = 200 kg za 2000 m2),Organifer Premium Peleti iz Piščančjega Gnoja so narejeni iz 100 % čistega piščančjega gnoja in imajo NPK vrednost 4-3-3.
gid://shopify/Product/15449039569220,Posušen kravji gnoj (Velika vreča 500 litrov - za 500 m2),Organifer Premium Posušen Kravji Gnoj je proizveden iz 100 % čistega in svežega kravjega gnoja. Sanitiziran kravji gnoj s približno 55 % suhe.
gid://shopify/Product/15449039700292,Posušen kravji gnoj (Velika vreča 1500 litres za 1500m2),Organifer Premium Posušen Kravji Gnoj je proizveden iz 100 % čistega in svežega kravjega gnoja. Sanitiziran kravji gnoj s približno 55 % suhe.
gid://shopify/Product/15449039831364,Alge v prahu - Čisti Lithothamnium Calcareum (5 kg za 250 m2),"Organifer Alge v prahu vsebujejo 100% čisti Lithothamnium Calcareum (rdeče alge), trajnosten in naraven izdelek iz Atlantskega oceana."
